fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA014011,05 Feb 12,1,regular,Round 1,Aspendale,Hurlingham Park,9,1,5,1,,,32,11,Completed,
UA014012,05 Feb 12,1,regular,Round 1,Kooyong Xavier,Hampton,2,8,2,4,,,25,31,Completed,
UA014013,05 Feb 12,1,regular,Round 1,GPHC MLC 1,GPHC MLC 2,10,0,6,0,,,37,17,Completed,
UA014014,05 Feb 12,1,regular,Round 1,Carmelite 1,Carmelite 2,10,0,6,0,,,36,8,Completed,
UA014021,12 Feb 12,2,regular,Round 2,Carmelite 2,Aspendale,9,1,5,1,,,30,19,Completed,
UA014022,12 Feb 12,2,regular,Round 2,Hurlingham Park,Kooyong Xavier,9,1,5,1,,,36,15,Completed,
UA014023,12 Feb 12,2,regular,Round 2,Hampton,GPHC MLC 1,7,3,3,3,,,28,23,Completed,
UA014024,12 Feb 12,2,regular,Round 2,GPHC MLC 2,Carmelite 1,0,10,0,6,,,6,36,Completed,
UA014031,19 Feb 12,3,regular,Round 3,Aspendale,GPHC MLC 2,9,1,5,1,,,35,12,Completed,
UA014032,19 Feb 12,3,regular,Round 3,Kooyong Xavier,Carmelite 2,1,9,1,5,,,21,33,Completed,
UA014034,19 Feb 12,3,regular,Round 3,Carmelite 1,Hampton,10,0,6,0,,,36,5,Completed,
pending-ua014-r3-gphc-mlc-1-hurlingham-park,19 Feb 12,3,regular,Round 3,GPHC MLC 1,Hurlingham Park,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
UA014041,26 Feb 12,4,regular,Round 4,Hampton,Aspendale,8,2,4,2,,,30,21,Completed,
UA014042,26 Feb 12,4,regular,Round 4,GPHC MLC 2,Kooyong Xavier,2,8,2,4,,,25,31,Completed,
UA014043,26 Feb 12,4,regular,Round 4,Carmelite 2,GPHC MLC 1,5,5,3,3,,,26,26,Completed,
UA014044,26 Feb 12,4,regular,Round 4,Hurlingham Park,Carmelite 1,0,10,0,6,,,8,36,Completed,
UA014051,04 Mar 12,5,regular,Round 5,GPHC MLC 1,Carmelite 1,7,3,3,3,,,22,19,Completed,
UA014052,04 Mar 12,5,regular,Round 5,Carmelite 2,GPHC MLC 2,10,0,6,0,,,36,8,Completed,
UA014054,04 Mar 12,5,regular,Round 5,Aspendale,Kooyong Xavier,3,7,3,3,,,23,28,Completed,
pending-ua014-r5-hampton-hurlingham-park,04 Mar 12,5,regular,Round 5,Hampton,Hurlingham Park,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
UA014061,18 Mar 12,6,regular,Round 6,Kooyong Xavier,GPHC MLC 1,0,10,0,6,,,9,36,Completed,
UA014062,18 Mar 12,6,regular,Round 6,Carmelite 1,Aspendale,7,3,3,3,,,24,23,Completed,
UA014063,18 Mar 12,6,regular,Round 6,GPHC MLC 2,Hampton,1,9,1,5,,,11,33,Completed,
UA014064,18 Mar 12,6,regular,Round 6,Hurlingham Park,Carmelite 2,2,8,2,4,,,23,33,Completed,
UA014071,25 Mar 12,7,regular,Round 7,Aspendale,GPHC MLC 1,1,9,1,5,,,18,30,Completed,
UA014072,25 Mar 12,7,regular,Round 7,Kooyong Xavier,Carmelite 1,0,10,0,6,,,4,36,Completed,
UA014073,25 Mar 12,7,regular,Round 7,Carmelite 2,Hampton,8,2,4,2,,,28,19,Completed,
UA014074,25 Mar 12,7,regular,Round 7,GPHC MLC 2,Hurlingham Park,8,2,4,2,,,30,22,Completed,
UA014081,22 Apr 12,8,regular,Round 8,Hurlingham Park,Aspendale,2,8,2,4,,,28,32,Completed,
UA014082,22 Apr 12,8,regular,Round 8,Hampton,Kooyong Xavier,9,1,5,1,,,31,18,Completed,
UA014083,22 Apr 12,8,regular,Round 8,GPHC MLC 2,GPHC MLC 1,0,10,0,6,,,7,36,Completed,
UA014084,22 Apr 12,8,regular,Round 8,Carmelite 2,Carmelite 1,2,8,2,4,,,18,33,Completed,
UA014091,29 Apr 12,9,regular,Round 9,Aspendale,Carmelite 2,7,3,3,3,,,27,25,Completed,
UA014092,29 Apr 12,9,regular,Round 9,Kooyong Xavier,Hurlingham Park,9,1,5,1,,,31,20,Completed,
UA014093,29 Apr 12,9,regular,Round 9,GPHC MLC 1,Hampton,1,9,1,5,,,21,36,Completed,
UA014094,29 Apr 12,9,regular,Round 9,Carmelite 1,GPHC MLC 2,10,0,6,0,,,36,6,Completed,
UA014101,06 May 12,10,regular,Round 10,GPHC MLC 2,Aspendale,1,9,1,5,,,13,36,Completed,
UA014102,06 May 12,10,regular,Round 10,Carmelite 2,Kooyong Xavier,8,2,4,2,,,32,25,Completed,
UA014103,06 May 12,10,regular,Round 10,Hurlingham Park,GPHC MLC 1,2,8,2,4,,,21,34,Completed,
UA014104,06 May 12,10,regular,Round 10,Hampton,Carmelite 1,1,9,1,5,,,13,31,Completed,
pending-ua014-r11-aspendale-hampton,13 May 12,11,regular,Round 11,Aspendale,Hampton,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua014-r11-carmelite-1-hurlingham-park,13 May 12,11,regular,Round 11,Carmelite 1,Hurlingham Park,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua014-r11-gphc-mlc-1-carmelite-2,13 May 12,11,regular,Round 11,GPHC MLC 1,Carmelite 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua014-r11-kooyong-xavier-gphc-mlc-2,13 May 12,11,regular,Round 11,Kooyong Xavier,GPHC MLC 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA014121,20 May 12,12,regular,Round 12,Carmelite 1,GPHC MLC 1,10,0,6,0,,,36,5,Completed,
UA014122,20 May 12,12,regular,Round 12,GPHC MLC 2,Carmelite 2,1,9,1,5,,,13,33,Completed,
UA014123,20 May 12,12,regular,Round 12,Hurlingham Park,Hampton,0,10,0,6,,,9,37,Completed,
UA014124,20 May 12,12,regular,Round 12,Kooyong Xavier,Aspendale,2,8,2,4,,,18,29,Completed,
UA014131,27 May 12,13,regular,Round 13,GPHC MLC 1,Kooyong Xavier,8,2,4,2,,,29,20,Completed,
UA014132,27 May 12,13,regular,Round 13,Aspendale,Carmelite 1,2,8,2,4,,,17,24,Completed,
UA014133,27 May 12,13,regular,Round 13,Hampton,GPHC MLC 2,9,1,5,1,,,33,10,Completed,
UA014134,27 May 12,13,regular,Round 13,Carmelite 2,Hurlingham Park,10,0,6,0,,,37,13,Completed,
UA014141,03 Jun 12,14,regular,Round 14,GPHC MLC 1,Aspendale,10,0,6,0,,,37,20,Completed,
UA014142,03 Jun 12,14,regular,Round 14,Carmelite 1,Kooyong Xavier,10,0,6,0,,,37,8,Completed,
UA014143,03 Jun 12,14,regular,Round 14,Hampton,Carmelite 2,4.5,5.5,1,2,,,11,18,Completed,
UA014144,03 Jun 12,14,regular,Round 14,Hurlingham Park,GPHC MLC 2,2,8,2,4,,,25,31,Completed,
