fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA001011,01 Feb 14,1,regular,Round 1,Royal South Yarra,Kooyong MLC,0,10,0,6,,,14,36,Completed,
AA001012,01 Feb 14,1,regular,Round 1,Carmelite,Port Melbourne 1,1,9,1,5,,,26,34,Completed,
pending-aa001-r1-port-melbourne-2-bye,01 Feb 14,1,regular,Round 1,Port Melbourne 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001022,08 Feb 14,2,regular,Round 2,Port Melbourne 1,Port Melbourne 2,7,3,3,3,,,31,25,Completed,
AA001023,08 Feb 14,2,regular,Round 2,Kooyong MLC,Carmelite,7,3,3,3,,,28,24,Completed,
pending-aa001-r2-bye-royal-south-yarra,08 Feb 14,2,regular,Round 2,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001031,15 Feb 14,3,regular,Round 3,Royal South Yarra,Carmelite,0,10,0,6,,,15,38,Completed,
AA001032,15 Feb 14,3,regular,Round 3,Port Melbourne 2,Kooyong MLC,3,7,3,3,,,25,26,Completed,
pending-aa001-r3-bye-port-melbourne-1,15 Feb 14,3,regular,Round 3,Bye,Port Melbourne 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001041,22 Feb 14,4,regular,Round 4,Port Melbourne 1,Royal South Yarra,9,1,5,1,,,36,19,Completed,
AA001043,22 Feb 14,4,regular,Round 4,Carmelite,Port Melbourne 2,5,5,3,3,,,32,32,Completed,
pending-aa001-r4-kooyong-mlc-bye,22 Feb 14,4,regular,Round 4,Kooyong MLC,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001051,01 Mar 14,5,regular,Round 5,Royal South Yarra,Port Melbourne 2,1,9,1,5,,,11,33,Completed,
AA001052,01 Mar 14,5,regular,Round 5,Port Melbourne 1,Kooyong MLC,2,8,2,4,,,24,32,Completed,
pending-aa001-r5-bye-carmelite,01 Mar 14,5,regular,Round 5,Bye,Carmelite,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001061,15 Mar 14,6,regular,Round 6,Kooyong MLC,Royal South Yarra,9,1,5,1,,,34,16,Completed,
AA001062,15 Mar 14,6,regular,Round 6,Port Melbourne 1,Carmelite,8,2,4,2,,,30,24,Completed,
pending-aa001-r6-bye-port-melbourne-2,15 Mar 14,6,regular,Round 6,Bye,Port Melbourne 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001072,22 Mar 14,7,regular,Round 7,Port Melbourne 2,Port Melbourne 1,3,7,3,3,,,25,31,Completed,
AA001073,22 Mar 14,7,regular,Round 7,Carmelite,Kooyong MLC,7,3,3,3,,,27,20,Completed,
pending-aa001-r7-royal-south-yarra-bye,22 Mar 14,7,regular,Round 7,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001081,29 Mar 14,8,regular,Round 8,Carmelite,Royal South Yarra,10,0,6,0,,,36,15,Completed,
AA001082,29 Mar 14,8,regular,Round 8,Kooyong MLC,Port Melbourne 2,1,9,1,5,,,17,34,Completed,
pending-aa001-r8-port-melbourne-1-bye,29 Mar 14,8,regular,Round 8,Port Melbourne 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001091,26 Apr 14,9,regular,Round 9,Royal South Yarra,Port Melbourne 1,7,3,3,3,,,28,22,Completed,
AA001093,26 Apr 14,9,regular,Round 9,Port Melbourne 2,Carmelite,2,8,2,4,,,20,28,Completed,
pending-aa001-r9-bye-kooyong-mlc,26 Apr 14,9,regular,Round 9,Bye,Kooyong MLC,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001101,03 May 14,10,regular,Round 10,Port Melbourne 2,Royal South Yarra,10,0,6,0,,,37,12,Completed,
AA001102,03 May 14,10,regular,Round 10,Kooyong MLC,Port Melbourne 1,2,8,2,4,,,24,31,Completed,
pending-aa001-r10-carmelite-bye,03 May 14,10,regular,Round 10,Carmelite,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r11-carmelite-port-melbourne-1,10 May 14,11,regular,Round 11,Carmelite,Port Melbourne 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r11-port-melbourne-2-bye,10 May 14,11,regular,Round 11,Port Melbourne 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r11-royal-south-yarra-kooyong-mlc,10 May 14,11,regular,Round 11,Royal South Yarra,Kooyong MLC,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA001122,17 May 14,12,regular,Round 12,Port Melbourne 1,Port Melbourne 2,2,8,2,4,,,22,30,Completed,
AA001123,17 May 14,12,regular,Round 12,Kooyong MLC,Carmelite,8,2,4,2,,,33,28,Completed,
pending-aa001-r12-bye-royal-south-yarra,17 May 14,12,regular,Round 12,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001131,24 May 14,13,regular,Round 13,Royal South Yarra,Carmelite,0,10,0,6,,,18,37,Completed,
AA001132,24 May 14,13,regular,Round 13,Port Melbourne 2,Kooyong MLC,8,2,4,2,,,38,32,Completed,
pending-aa001-r13-bye-port-melbourne-1,24 May 14,13,regular,Round 13,Bye,Port Melbourne 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001141,31 May 14,14,regular,Round 14,Port Melbourne 1,Royal South Yarra,10,0,6,0,,,36,13,Completed,
AA001143,31 May 14,14,regular,Round 14,Carmelite,Port Melbourne 2,3,7,3,3,,,28,31,Completed,
