fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA007011,21 Jul 19,1,regular,Round 1,Middle Brighton,Maccabi,0,10,0,6,,,15,37,Completed,
UA007012,21 Jul 19,1,regular,Round 1,Kooyong 1 Scotch,Kooyong 2 Scotch,10,0,6,0,,,36,10,Completed,
UA007013,21 Jul 19,1,regular,Round 1,St Pats Mentone,Tennis World,10,0,6,0,,,36,11,Completed,
UA007014,21 Jul 19,1,regular,Round 1,Dendy Park,BLTC Bodley,1,9,1,5,,,22,36,Completed,
UA007021,28 Jul 19,2,regular,Round 2,BLTC Bodley,Middle Brighton,8,2,4,2,,,28,22,Completed,
UA007022,28 Jul 19,2,regular,Round 2,Maccabi,Kooyong 1 Scotch,3,7,3,3,,,22,27,Completed,
UA007023,28 Jul 19,2,regular,Round 2,Kooyong 2 Scotch,St Pats Mentone,0,10,0,6,,,6,37,Completed,
UA007024,28 Jul 19,2,regular,Round 2,Tennis World,Dendy Park,2,8,2,4,,,24,31,Completed,
UA007031,04 Aug 19,3,regular,Round 3,Middle Brighton,Tennis World,8,2,4,2,,,34,25,Completed,
UA007032,04 Aug 19,3,regular,Round 3,Kooyong 1 Scotch,BLTC Bodley,10,0,6,0,,,38,23,Completed,
UA007033,04 Aug 19,3,regular,Round 3,St Pats Mentone,Maccabi,2,8,2,4,,,26,32,Completed,
UA007034,04 Aug 19,3,regular,Round 3,Dendy Park,Kooyong 2 Scotch,9,1,5,1,,,34,25,Completed,
pending-ua007-r4-bltc-bodley-st-pats-mentone,11 Aug 19,4,regular,Round 4,BLTC Bodley,St Pats Mentone,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua007-r4-kooyong-2-scotch-middle-brighton,11 Aug 19,4,regular,Round 4,Kooyong 2 Scotch,Middle Brighton,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua007-r4-maccabi-dendy-park,11 Aug 19,4,regular,Round 4,Maccabi,Dendy Park,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua007-r4-tennis-world-kooyong-1-scotch,11 Aug 19,4,regular,Round 4,Tennis World,Kooyong 1 Scotch,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA007051,18 Aug 19,5,regular,Round 5,St Pats Mentone,Dendy Park,9,1,5,1,,,34,15,Completed,
UA007052,18 Aug 19,5,regular,Round 5,BLTC Bodley,Tennis World,10,0,6,0,,,36,12,Completed,
UA007053,18 Aug 19,5,regular,Round 5,Kooyong 2 Scotch,Maccabi,0,10,0,6,,,10,37,Completed,
UA007054,18 Aug 19,5,regular,Round 5,Middle Brighton,Kooyong 1 Scotch,1,9,1,5,,,24,32,Completed,
UA007061,25 Aug 19,6,regular,Round 6,Kooyong 1 Scotch,St Pats Mentone,8,2,4,2,,,34,26,Completed,
UA007062,25 Aug 19,6,regular,Round 6,Dendy Park,Middle Brighton,2,8,2,4,,,24,26,Completed,
UA007063,25 Aug 19,6,regular,Round 6,Tennis World,Kooyong 2 Scotch,8,2,4,2,,,32,21,Completed,
UA007064,25 Aug 19,6,regular,Round 6,Maccabi,BLTC Bodley,10,0,6,0,,,37,14,Completed,
UA007071,01 Sep 19,7,regular,Round 7,Middle Brighton,St Pats Mentone,2,8,2,4,,,20,28,Completed,
UA007072,01 Sep 19,7,regular,Round 7,Kooyong 1 Scotch,Dendy Park,9,1,5,1,,,33,11,Completed,
UA007073,01 Sep 19,7,regular,Round 7,BLTC Bodley,Kooyong 2 Scotch,9,1,5,1,,,33,19,Completed,
UA007074,01 Sep 19,7,regular,Round 7,Tennis World,Maccabi,1,9,1,5,,,18,31,Completed,
UA007081,08 Sep 19,8,regular,Round 8,Maccabi,Middle Brighton,10,0,6,0,,,36,8,Completed,
UA007082,08 Sep 19,8,regular,Round 8,Kooyong 2 Scotch,Kooyong 1 Scotch,0,10,0,6,,,11,37,Completed,
UA007083,08 Sep 19,8,regular,Round 8,Tennis World,St Pats Mentone,2,8,2,4,,,18,27,Completed,
UA007084,08 Sep 19,8,regular,Round 8,BLTC Bodley,Dendy Park,3,7,3,3,,,21,26,Completed,
UA007091,15 Sep 19,9,regular,Round 9,Middle Brighton,BLTC Bodley,1,9,1,5,,,17,30,Completed,
UA007092,15 Sep 19,9,regular,Round 9,Kooyong 1 Scotch,Maccabi,3,7,3,3,,,26,28,Completed,
