fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA016011,21 Jul 19,1,regular,Round 1,Dendy Park,BLTC,3,7,3,3,,,19,28,Completed,
UA016012,21 Jul 19,1,regular,Round 1,Caulfield Rec,Elsternwick Park,10,0,6,0,,,36,7,Completed,
UA016013,21 Jul 19,1,regular,Round 1,Black Rock,Highmoor Uniting,9,1,5,1,,,32,8,Completed,
UA016014,21 Jul 19,1,regular,Round 1,GPHC,Highett,10,0,6,0,,,38,14,Completed,
UA016021,28 Jul 19,2,regular,Round 2,Highett,Dendy Park,2,8,2,4,,,24,33,Completed,
UA016022,28 Jul 19,2,regular,Round 2,BLTC,Caulfield Rec,0,10,0,6,,,10,36,Completed,
UA016023,28 Jul 19,2,regular,Round 2,Elsternwick Park,Black Rock,8,2,4,2,,,29,20,Completed,
UA016024,28 Jul 19,2,regular,Round 2,Highmoor Uniting,GPHC,0,10,0,6,,,9,36,Completed,
UA016031,04 Aug 19,3,regular,Round 3,Dendy Park,Highmoor Uniting,5,5,3,3,,,29,29,Completed,
UA016032,04 Aug 19,3,regular,Round 3,Caulfield Rec,Highett,10,0,6,0,,,37,5,Completed,
UA016033,04 Aug 19,3,regular,Round 3,Black Rock,BLTC,8,2,4,2,,,28,21,Completed,
UA016034,04 Aug 19,3,regular,Round 3,GPHC,Elsternwick Park,8,2,4,2,,,29,23,Completed,
UA016041,11 Aug 19,4,regular,Round 4,Elsternwick Park,Dendy Park,8,2,4,2,,,30,26,Completed,
pending-ua016-r4-bltc-gphc,11 Aug 19,4,regular,Round 4,BLTC,GPHC,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua016-r4-highett-black-rock,11 Aug 19,4,regular,Round 4,Highett,Black Rock,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua016-r4-highmoor-uniting-caulfield-rec,11 Aug 19,4,regular,Round 4,Highmoor Uniting,Caulfield Rec,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA016051,18 Aug 19,5,regular,Round 5,Black Rock,GPHC,3,7,3,3,,,27,31,Completed,
UA016052,18 Aug 19,5,regular,Round 5,Highett,Highmoor Uniting,3,7,3,3,,,22,26,Completed,
UA016053,18 Aug 19,5,regular,Round 5,Elsternwick Park,BLTC,1,9,1,5,,,17,33,Completed,
UA016054,18 Aug 19,5,regular,Round 5,Dendy Park,Caulfield Rec,0,10,0,6,,,16,37,Completed,
UA016061,25 Aug 19,6,regular,Round 6,Caulfield Rec,Black Rock,10,0,6,0,,,36,15,Completed,
UA016062,25 Aug 19,6,regular,Round 6,GPHC,Dendy Park,1,9,1,5,,,21,31,Completed,
UA016063,25 Aug 19,6,regular,Round 6,Highmoor Uniting,Elsternwick Park,1,9,1,5,,,25,35,Completed,
UA016064,25 Aug 19,6,regular,Round 6,BLTC,Highett,9,1,5,1,,,30,15,Completed,
UA016071,01 Sep 19,7,regular,Round 7,Dendy Park,Black Rock,5,5,3,3,,,31,31,Completed,
UA016072,01 Sep 19,7,regular,Round 7,Caulfield Rec,GPHC,9,1,5,1,,,36,11,Completed,
UA016073,01 Sep 19,7,regular,Round 7,Highett,Elsternwick Park,3,7,3,3,,,27,29,Completed,
UA016074,01 Sep 19,7,regular,Round 7,Highmoor Uniting,BLTC,2,8,2,4,,,25,32,Completed,
UA016081,08 Sep 19,8,regular,Round 8,BLTC,Dendy Park,9,1,5,1,,,34,15,Completed,
UA016082,08 Sep 19,8,regular,Round 8,Elsternwick Park,Caulfield Rec,1,9,1,5,,,16,33,Completed,
UA016083,08 Sep 19,8,regular,Round 8,Highmoor Uniting,Black Rock,8,2,4,2,,,26,24,Completed,
UA016084,08 Sep 19,8,regular,Round 8,Highett,GPHC,1,9,1,5,,,16,33,Completed,
UA016091,15 Sep 19,9,regular,Round 9,Dendy Park,Highett,1,9,1,5,,,14,31,Completed,
UA016092,15 Sep 19,9,regular,Round 9,Caulfield Rec,BLTC,7,3,3,3,,,28,23,Completed,
UA016093,15 Sep 19,9,regular,Round 9,Black Rock,Elsternwick Park,2,8,2,4,,,23,32,Completed,
pending-ua016-r9-gphc-highmoor-uniting,15 Sep 19,9,regular,Round 9,GPHC,Highmoor Uniting,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
UA016101,13 Oct 19,10,regular,Round 10,Highmoor Uniting,Dendy Park,9,1,5,1,,,34,20,Completed,
UA016102,13 Oct 19,10,regular,Round 10,Highett,Caulfield Rec,0,10,0,6,,,5,36,Completed,
UA016103,13 Oct 19,10,regular,Round 10,BLTC,Black Rock,9,1,5,1,,,33,15,Completed,
UA016104,13 Oct 19,10,regular,Round 10,Elsternwick Park,GPHC,7,3,3,3,,,28,23,Completed,
UA016111,20 Oct 19,11,regular,Round 11,Dendy Park,Elsternwick Park,0,10,0,6,,,25,37,Completed,
UA016112,20 Oct 19,11,regular,Round 11,Caulfield Rec,Highmoor Uniting,10,0,6,0,,,36,8,Completed,
UA016113,20 Oct 19,11,regular,Round 11,Black Rock,Highett,10,0,6,0,,,37,14,Completed,
UA016114,20 Oct 19,11,regular,Round 11,GPHC,BLTC,3,7,3,3,,,23,32,Completed,
UA016121,27 Oct 19,12,regular,Round 12,GPHC,Black Rock,7,3,3,3,,,33,29,Completed,
UA016122,27 Oct 19,12,regular,Round 12,Highmoor Uniting,Highett,7,3,3,3,,,29,26,Completed,
UA016123,27 Oct 19,12,regular,Round 12,BLTC,Elsternwick Park,9,1,5,1,,,38,23,Completed,
UA016124,27 Oct 19,12,regular,Round 12,Caulfield Rec,Dendy Park,10,0,6,0,,,36,8,Completed,
