fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA002011,31 Jan 26,1,regular,Round 1,Highett,Hurlingham Park,1,9,1,5,,,13,34,Completed,
AA002012,31 Jan 26,1,regular,Round 1,Mentone,Beaumaris CC,2,8,2,4,,,16,28,Completed,
AA002013,31 Jan 26,1,regular,Round 1,Glen Huntly,St Louis de Mont,10,0,6,0,,,37,21,Completed,
AA002014,31 Jan 26,1,regular,Round 1,Carmelite,Kings Park,1,9,1,5,,,18,34,Completed,
AA002021,07 Feb 26,2,regular,Round 2,Kings Park,Highett,10,0,6,0,,,36,5,Completed,
AA002022,07 Feb 26,2,regular,Round 2,Hurlingham Park,Mentone,9,1,5,1,,,35,13,Completed,
AA002023,07 Feb 26,2,regular,Round 2,Beaumaris CC,Glen Huntly,8,2,4,2,,,31,26,Completed,
AA002024,07 Feb 26,2,regular,Round 2,St Louis de Mont,Carmelite,10,0,6,0,,,37,11,Completed,
AA002031,14 Feb 26,3,regular,Round 3,Highett,St Louis de Mont,9,1,5,1,,,32,20,Completed,
AA002032,14 Feb 26,3,regular,Round 3,Mentone,Kings Park,1,9,1,5,,,17,34,Completed,
AA002033,14 Feb 26,3,regular,Round 3,Glen Huntly,Hurlingham Park,8,2,4,2,,,28,25,Completed,
AA002034,14 Feb 26,3,regular,Round 3,Carmelite,Beaumaris CC,1,9,1,5,,,15,32,Completed,
AA002041,21 Feb 26,4,regular,Round 4,Beaumaris CC,Highett,10,0,6,0,,,36,9,Completed,
AA002042,21 Feb 26,4,regular,Round 4,St Louis de Mont,Mentone,3,7,3,3,,,23,28,Completed,
AA002043,21 Feb 26,4,regular,Round 4,Kings Park,Glen Huntly,8,2,4,2,,,33,24,Completed,
AA002044,21 Feb 26,4,regular,Round 4,Hurlingham Park,Carmelite,9,1,5,1,,,36,13,Completed,
AA002051,28 Feb 26,5,regular,Round 5,Glen Huntly,Carmelite,9,1,5,1,,,32,15,Completed,
AA002052,28 Feb 26,5,regular,Round 5,Kings Park,St Louis de Mont,10,0,6,0,,,36,12,Completed,
AA002053,28 Feb 26,5,regular,Round 5,Beaumaris CC,Hurlingham Park,9,1,5,1,,,33,17,Completed,
AA002054,28 Feb 26,5,regular,Round 5,Highett,Mentone,8,2,4,2,,,28,26,Completed,
AA002061,14 Mar 26,6,regular,Round 6,Mentone,Glen Huntly,8,2,4,2,,,33,29,Completed,
AA002062,14 Mar 26,6,regular,Round 6,Carmelite,Highett,2,8,2,4,,,18,31,Completed,
AA002063,14 Mar 26,6,regular,Round 6,St Louis de Mont,Beaumaris CC,1,9,1,5,,,20,33,Completed,
AA002064,14 Mar 26,6,regular,Round 6,Hurlingham Park,Kings Park,2,8,2,4,,,25,34,Completed,
AA002071,21 Mar 26,7,regular,Round 7,Highett,Glen Huntly,2,8,2,4,,,23,29,Completed,
AA002072,21 Mar 26,7,regular,Round 7,Mentone,Carmelite,3,7,3,3,,,22,28,Completed,
AA002073,21 Mar 26,7,regular,Round 7,Kings Park,Beaumaris CC,3,7,3,3,,,28,30,Completed,
