fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA019011,19 Jul 26,1,regular,Round 1,Kooyong Purple,Mentone Gold,2,8,2,4,,,25,33,Completed,
UA019012,19 Jul 26,1,regular,Round 1,Kooyong Green,Highmoor Uniting,8,2,4,2,,,29,19,Completed,
UA019013,19 Jul 26,1,regular,Round 1,Elsternwick Park,Mentone Green,9,1,5,1,,,31,16,Completed,
UA019014,19 Jul 26,1,regular,Round 1,Hampton,Aspendale,2,8,2,4,,,18,25,Completed,
UA019021,26 Jul 26,2,regular,Round 2,Aspendale,Kooyong Purple,10,0,6,0,,,37,8,Completed,
UA019022,26 Jul 26,2,regular,Round 2,Mentone Gold,Kooyong Green,8,2,4,2,,,30,21,Completed,
UA019023,26 Jul 26,2,regular,Round 2,Highmoor Uniting,Elsternwick Park,8,2,4,2,,,31,21,Completed,
UA019024,26 Jul 26,2,regular,Round 2,Mentone Green,Hampton,2,8,2,4,,,28,29,Completed,
UA019031,02 Aug 26,3,regular,Round 3,Kooyong Purple,Mentone Green,9,1,5,1,,,34,24,Completed,
UA019032,02 Aug 26,3,regular,Round 3,Kooyong Green,Aspendale,3,7,3,3,,,20,28,Completed,
UA019033,02 Aug 26,3,regular,Round 3,Elsternwick Park,Mentone Gold,9,1,5,1,,,33,18,Completed,
UA019034,02 Aug 26,3,regular,Round 3,Hampton,Highmoor Uniting,2,8,2,4,,,24,29,Completed,
pending-ua019-r4-aspendale-elsternwick-park,09 Aug 26,4,regular,Round 4,Aspendale,Elsternwick Park,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua019-r4-highmoor-uniting-kooyong-purple,09 Aug 26,4,regular,Round 4,Highmoor Uniting,Kooyong Purple,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua019-r4-mentone-gold-hampton,09 Aug 26,4,regular,Round 4,Mentone Gold,Hampton,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua019-r4-mentone-green-kooyong-green,09 Aug 26,4,regular,Round 4,Mentone Green,Kooyong Green,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA019051,16 Aug 26,5,regular,Round 5,Elsternwick Park,Hampton,8,2,4,2,,,32,20,Completed,
UA019052,16 Aug 26,5,regular,Round 5,Aspendale,Mentone Green,8,2,4,2,,,27,26,Completed,
UA019053,16 Aug 26,5,regular,Round 5,Highmoor Uniting,Mentone Gold,8,2,4,2,,,29,29,Completed,
UA019054,16 Aug 26,5,regular,Round 5,Kooyong Purple,Kooyong Green,9,1,5,1,,,36,20,Completed,
UA019061,23 Aug 26,6,regular,Round 6,Kooyong Green,Elsternwick Park,0,10,0,6,,,12,36,Completed,
UA019062,23 Aug 26,6,regular,Round 6,Hampton,Kooyong Purple,10,0,6,0,,,37,10,Completed,
UA019063,23 Aug 26,6,regular,Round 6,Mentone Green,Highmoor Uniting,3,7,3,3,,,23,25,Completed,
UA019064,23 Aug 26,6,regular,Round 6,Mentone Gold,Aspendale,8,2,4,2,,,34,21,Completed,
UA019071,30 Aug 26,7,regular,Round 7,Kooyong Purple,Elsternwick Park,2,8,2,4,,,26,26,Completed,
UA019072,30 Aug 26,7,regular,Round 7,Kooyong Green,Hampton,1,9,1,5,,,18,36,Completed,
UA019073,30 Aug 26,7,regular,Round 7,Aspendale,Highmoor Uniting,10,0,6,0,,,36,9,Completed,
UA019074,30 Aug 26,7,regular,Round 7,Mentone Green,Mentone Gold,7,3,3,3,,,28,27,Completed,
UA019081,06 Sep 26,8,regular,Round 8,Mentone Gold,Kooyong Purple,8,2,4,2,,,29,18,Completed,
UA019082,06 Sep 26,8,regular,Round 8,Highmoor Uniting,Kooyong Green,8,2,4,2,,,29,24,Completed,
UA019083,06 Sep 26,8,regular,Round 8,Mentone Green,Elsternwick Park,0,10,0,6,,,8,37,Completed,
UA019084,06 Sep 26,8,regular,Round 8,Aspendale,Hampton,2,8,2,4,,,20,25,Completed,
UA019091,13 Sep 26,9,regular,Round 9,Kooyong Purple,Aspendale,0,10,0,6,,,21,38,Completed,
UA019092,13 Sep 26,9,regular,Round 9,Kooyong Green,Mentone Gold,2,8,2,4,,,28,29,Completed,
UA019093,13 Sep 26,9,regular,Round 9,Elsternwick Park,Highmoor Uniting,9,1,5,1,,,34,19,Completed,
UA019094,13 Sep 26,9,regular,Round 9,Hampton,Mentone Green,10,0,6,0,,,36,7,Completed,
