draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua001-r1-bltc-blue-bltc-white,19 Jul 26,1,regular,Round 1,BLTC Blue,BLTC White,
draw-ua001-r1-bltc-green-royal-south-yarra,19 Jul 26,1,regular,Round 1,BLTC Green,Royal South Yarra,
draw-ua001-r1-caulfield-rec-mentone,19 Jul 26,1,regular,Round 1,Caulfield Rec,Mentone,
draw-ua001-r1-highmoor-uniting-black-rock,19 Jul 26,1,regular,Round 1,Highmoor Uniting,Black Rock,
draw-ua001-r2-black-rock-caulfield-rec,26 Jul 26,2,regular,Round 2,Black Rock,Caulfield Rec,
draw-ua001-r2-bltc-white-bltc-green,26 Jul 26,2,regular,Round 2,BLTC White,BLTC Green,
draw-ua001-r2-mentone-bltc-blue,26 Jul 26,2,regular,Round 2,Mentone,BLTC Blue,
draw-ua001-r2-royal-south-yarra-highmoor-uniting,26 Jul 26,2,regular,Round 2,Royal South Yarra,Highmoor Uniting,
draw-ua001-r3-bltc-blue-black-rock,2 Aug 26,3,regular,Round 3,BLTC Blue,Black Rock,
draw-ua001-r3-bltc-green-mentone,2 Aug 26,3,regular,Round 3,BLTC Green,Mentone,
draw-ua001-r3-caulfield-rec-royal-south-yarra,2 Aug 26,3,regular,Round 3,Caulfield Rec,Royal South Yarra,
draw-ua001-r3-highmoor-uniting-bltc-white,2 Aug 26,3,regular,Round 3,Highmoor Uniting,BLTC White,
draw-ua001-r4-black-rock-bltc-green,9 Aug 26,4,regular,Round 4,Black Rock,BLTC Green,
draw-ua001-r4-bltc-white-caulfield-rec,9 Aug 26,4,regular,Round 4,BLTC White,Caulfield Rec,
draw-ua001-r4-mentone-highmoor-uniting,9 Aug 26,4,regular,Round 4,Mentone,Highmoor Uniting,
draw-ua001-r4-royal-south-yarra-bltc-blue,9 Aug 26,4,regular,Round 4,Royal South Yarra,BLTC Blue,
draw-ua001-r5-bltc-blue-bltc-green,16 Aug 26,5,regular,Round 5,BLTC Blue,BLTC Green,
draw-ua001-r5-highmoor-uniting-caulfield-rec,16 Aug 26,5,regular,Round 5,Highmoor Uniting,Caulfield Rec,
draw-ua001-r5-mentone-black-rock,16 Aug 26,5,regular,Round 5,Mentone,Black Rock,
draw-ua001-r5-royal-south-yarra-bltc-white,16 Aug 26,5,regular,Round 5,Royal South Yarra,BLTC White,
draw-ua001-r6-black-rock-royal-south-yarra,23 Aug 26,6,regular,Round 6,Black Rock,Royal South Yarra,
draw-ua001-r6-bltc-green-highmoor-uniting,23 Aug 26,6,regular,Round 6,BLTC Green,Highmoor Uniting,
draw-ua001-r6-bltc-white-mentone,23 Aug 26,6,regular,Round 6,BLTC White,Mentone,
draw-ua001-r6-caulfield-rec-bltc-blue,23 Aug 26,6,regular,Round 6,Caulfield Rec,BLTC Blue,
draw-ua001-r7-black-rock-bltc-white,30 Aug 26,7,regular,Round 7,Black Rock,BLTC White,
draw-ua001-r7-bltc-blue-highmoor-uniting,30 Aug 26,7,regular,Round 7,BLTC Blue,Highmoor Uniting,
draw-ua001-r7-bltc-green-caulfield-rec,30 Aug 26,7,regular,Round 7,BLTC Green,Caulfield Rec,
draw-ua001-r7-mentone-royal-south-yarra,30 Aug 26,7,regular,Round 7,Mentone,Royal South Yarra,
draw-ua001-r8-black-rock-highmoor-uniting,6 Sep 26,8,regular,Round 8,Black Rock,Highmoor Uniting,
draw-ua001-r8-bltc-white-bltc-blue,6 Sep 26,8,regular,Round 8,BLTC White,BLTC Blue,
draw-ua001-r8-mentone-caulfield-rec,6 Sep 26,8,regular,Round 8,Mentone,Caulfield Rec,
draw-ua001-r8-royal-south-yarra-bltc-green,6 Sep 26,8,regular,Round 8,Royal South Yarra,BLTC Green,
draw-ua001-r9-bltc-blue-mentone,13 Sep 26,9,regular,Round 9,BLTC Blue,Mentone,
draw-ua001-r9-bltc-green-bltc-white,13 Sep 26,9,regular,Round 9,BLTC Green,BLTC White,
draw-ua001-r9-caulfield-rec-black-rock,13 Sep 26,9,regular,Round 9,Caulfield Rec,Black Rock,
draw-ua001-r9-highmoor-uniting-royal-south-yarra,13 Sep 26,9,regular,Round 9,Highmoor Uniting,Royal South Yarra,
draw-ua001-r10-black-rock-bltc-blue,11 Oct 26,10,regular,Round 10,Black Rock,BLTC Blue,
draw-ua001-r10-bltc-white-highmoor-uniting,11 Oct 26,10,regular,Round 10,BLTC White,Highmoor Uniting,
draw-ua001-r10-mentone-bltc-green,11 Oct 26,10,regular,Round 10,Mentone,BLTC Green,
draw-ua001-r10-royal-south-yarra-caulfield-rec,11 Oct 26,10,regular,Round 10,Royal South Yarra,Caulfield Rec,
draw-ua001-r11-bltc-blue-royal-south-yarra,18 Oct 26,11,regular,Round 11,BLTC Blue,Royal South Yarra,
draw-ua001-r11-bltc-green-black-rock,18 Oct 26,11,regular,Round 11,BLTC Green,Black Rock,
draw-ua001-r11-caulfield-rec-bltc-white,18 Oct 26,11,regular,Round 11,Caulfield Rec,BLTC White,
draw-ua001-r11-highmoor-uniting-mentone,18 Oct 26,11,regular,Round 11,Highmoor Uniting,Mentone,
draw-ua001-r12-black-rock-mentone,25 Oct 26,12,regular,Round 12,Black Rock,Mentone,
draw-ua001-r12-bltc-green-bltc-blue,25 Oct 26,12,regular,Round 12,BLTC Green,BLTC Blue,
draw-ua001-r12-bltc-white-royal-south-yarra,25 Oct 26,12,regular,Round 12,BLTC White,Royal South Yarra,
draw-ua001-r12-caulfield-rec-highmoor-uniting,25 Oct 26,12,regular,Round 12,Caulfield Rec,Highmoor Uniting,
draw-ua001-r13-bltc-blue-caulfield-rec,8 Nov 26,13,regular,Round 13,BLTC Blue,Caulfield Rec,
