fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA012011,18 Jul 26,1,regular,Round 1,Coatesville,Maccabi,8,2,4,2,,,31,17,Completed,
AA012012,18 Jul 26,1,regular,Round 1,Chelsea Heights,BLTC,1,9,1,5,,,17,32,Completed,
pending-aa012-r1-royal-ave-port-melbourne,18 Jul 26,1,regular,Round 1,Royal Ave,Port Melbourne,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
AA012021,25 Jul 26,2,regular,Round 2,Port Melbourne,Coatesville,0,10,0,6,,,7,36,Completed,
AA012022,25 Jul 26,2,regular,Round 2,BLTC,Royal Ave,1,9,1,5,,,13,33,Completed,
AA012023,25 Jul 26,2,regular,Round 2,Maccabi,Chelsea Heights,9,1,5,1,,,35,12,Completed,
AA012031,01 Aug 26,3,regular,Round 3,Coatesville,Chelsea Heights,10,0,6,0,,,36,5,Completed,
AA012032,01 Aug 26,3,regular,Round 3,Royal Ave,Maccabi,3,7,3,3,,,22,31,Completed,
AA012033,01 Aug 26,3,regular,Round 3,Port Melbourne,BLTC,1,9,1,5,,,17,34,Completed,
AA012041,08 Aug 26,4,regular,Round 4,BLTC,Coatesville,2,8,2,4,,,17,33,Completed,
AA012042,08 Aug 26,4,regular,Round 4,Maccabi,Port Melbourne,10,0,6,0,,,36,11,Completed,
AA012043,08 Aug 26,4,regular,Round 4,Chelsea Heights,Royal Ave,0,10,0,6,,,2,36,Completed,
AA012051,15 Aug 26,5,regular,Round 5,Coatesville,Royal Ave,9,1,5,1,,,34,12,Completed,
AA012052,15 Aug 26,5,regular,Round 5,BLTC,Maccabi,1,9,1,5,,,19,33,Completed,
pending-aa012-r5-port-melbourne-chelsea-heights,15 Aug 26,5,regular,Round 5,Port Melbourne,Chelsea Heights,,,,,,,,,Forfeited To,No individual scorecard / no rubbers recorded
AA012061,22 Aug 26,6,regular,Round 6,Maccabi,Coatesville,0,10,0,6,,,15,37,Completed,
AA012062,22 Aug 26,6,regular,Round 6,BLTC,Chelsea Heights,9,1,5,1,,,35,10,Completed,
AA012063,22 Aug 26,6,regular,Round 6,Port Melbourne,Royal Ave,2,8,2,4,,,27,33,Completed,
AA012071,29 Aug 26,7,regular,Round 7,Coatesville,Port Melbourne,10,0,6,0,,,36,4,Completed,
AA012072,29 Aug 26,7,regular,Round 7,Royal Ave,BLTC,8,2,4,2,,,27,20,Completed,
AA012073,29 Aug 26,7,regular,Round 7,Chelsea Heights,Maccabi,1,9,1,5,,,10,33,Completed,
AA012083,05 Sep 26,8,regular,Round 8,BLTC,Port Melbourne,9,1,5,1,,,35,20,Completed,
pending-aa012-r8-chelsea-heights-coatesville,05 Sep 26,8,regular,Round 8,Chelsea Heights,Coatesville,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa012-r8-maccabi-royal-ave,05 Sep 26,8,regular,Round 8,Maccabi,Royal Ave,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA012091,12 Sep 26,9,regular,Round 9,Coatesville,BLTC,9,1,5,1,,,33,15,Completed,
AA012093,12 Sep 26,9,regular,Round 9,Royal Ave,Chelsea Heights,10,0,6,0,,,36,3,Completed,
pending-aa012-r9-port-melbourne-maccabi,12 Sep 26,9,regular,Round 9,Port Melbourne,Maccabi,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
