fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA003011,03 Feb 18,1,regular,Round 1,Kooyong 1,Carmelite 1,0,10,0,6,,,5,36,Completed,
AA003012,03 Feb 18,1,regular,Round 1,Port Melbourne Red,Kooyong 2,9,1,5,1,,,33,15,Completed,
AA003013,03 Feb 18,1,regular,Round 1,Carmelite 2,Port Melbourne Blue,3,7,3,3,,,26,31,Completed,
pending-aa003-r1-kooyong-3-bye,03 Feb 18,1,regular,Round 1,Kooyong 3,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003022,10 Feb 18,2,regular,Round 2,Carmelite 1,Port Melbourne Red,9,1,5,1,,,36,20,Completed,
AA003023,10 Feb 18,2,regular,Round 2,Kooyong 2,Carmelite 2,0,10,0,6,,,10,36,Completed,
AA003024,10 Feb 18,2,regular,Round 2,Port Melbourne Blue,Kooyong 3,9,1,5,1,,,34,25,Completed,
pending-aa003-r2-bye-kooyong-1,10 Feb 18,2,regular,Round 2,Bye,Kooyong 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003031,17 Feb 18,3,regular,Round 3,Kooyong 1,Port Melbourne Blue,2,8,2,4,,,15,27,Completed,
AA003033,17 Feb 18,3,regular,Round 3,Carmelite 2,Carmelite 1,1,9,1,5,,,26,35,Completed,
AA003034,17 Feb 18,3,regular,Round 3,Kooyong 3,Kooyong 2,2,8,2,4,,,25,33,Completed,
pending-aa003-r3-port-melbourne-red-bye,17 Feb 18,3,regular,Round 3,Port Melbourne Red,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003041,24 Feb 18,4,regular,Round 4,Kooyong 2,Kooyong 1,10,0,6,0,,,37,18,Completed,
AA003042,24 Feb 18,4,regular,Round 4,Port Melbourne Blue,Port Melbourne Red,7,3,3,3,,,30,26,Completed,
pending-aa003-r4-bye-carmelite-2,24 Feb 18,4,regular,Round 4,Bye,Carmelite 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa003-r4-carmelite-1-kooyong-3,24 Feb 18,4,regular,Round 4,Carmelite 1,Kooyong 3,,,,,,,,,Forfeited To,No individual scorecard / no rubbers recorded
AA003051,03 Mar 18,5,regular,Round 5,Carmelite 2,Kooyong 3,8,2,4,2,,,28,20,Completed,
AA003053,03 Mar 18,5,regular,Round 5,Kooyong 2,Carmelite 1,3,7,3,3,,,30,32,Completed,
AA003054,03 Mar 18,5,regular,Round 5,Kooyong 1,Port Melbourne Red,3,7,3,3,,,23,24,Completed,
pending-aa003-r5-bye-port-melbourne-blue,03 Mar 18,5,regular,Round 5,Bye,Port Melbourne Blue,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003061,17 Mar 18,6,regular,Round 6,Port Melbourne Red,Carmelite 2,2,8,2,4,,,25,29,Completed,
AA003062,17 Mar 18,6,regular,Round 6,Kooyong 3,Kooyong 1,9,1,5,1,,,34,13,Completed,
AA003063,17 Mar 18,6,regular,Round 6,Port Melbourne Blue,Kooyong 2,9,1,5,1,,,35,24,Completed,
pending-aa003-r6-carmelite-1-bye,17 Mar 18,6,regular,Round 6,Carmelite 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003071,24 Mar 18,7,regular,Round 7,Kooyong 1,Carmelite 2,3.5,6.5,0,3,,,9,22,Completed,
AA003072,24 Mar 18,7,regular,Round 7,Port Melbourne Red,Kooyong 3,2.5,7.5,0,3,,,6,18,Completed,
AA003074,24 Mar 18,7,regular,Round 7,Port Melbourne Blue,Carmelite 1,5,5,0,0,,,0,0,Completed,
pending-aa003-r7-bye-kooyong-2,24 Mar 18,7,regular,Round 7,Bye,Kooyong 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003081,21 Apr 18,8,regular,Round 8,Carmelite 1,Kooyong 1,10,0,6,0,,,36,7,Completed,
AA003082,21 Apr 18,8,regular,Round 8,Kooyong 2,Port Melbourne Red,7,5,3,3,,,28,24,Completed,
AA003083,21 Apr 18,8,regular,Round 8,Port Melbourne Blue,Carmelite 2,10,0,6,0,,,37,18,Completed,
pending-aa003-r8-bye-kooyong-3,21 Apr 18,8,regular,Round 8,Bye,Kooyong 3,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003093,28 Apr 18,9,regular,Round 9,Carmelite 2,Kooyong 2,9,1,5,1,,,35,13,Completed,
AA003094,28 Apr 18,9,regular,Round 9,Kooyong 3,Port Melbourne Blue,2,8,2,4,,,25,34,Completed,
pending-aa003-r9-kooyong-1-bye,28 Apr 18,9,regular,Round 9,Kooyong 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa003-r9-port-melbourne-red-carmelite-1,28 Apr 18,9,regular,Round 9,Port Melbourne Red,Carmelite 1,,,,,,,,,Forfeited To,No individual scorecard / no rubbers recorded
AA003103,05 May 18,10,regular,Round 10,Carmelite 1,Carmelite 2,10,0,6,0,,,38,19,Completed,
AA003104,05 May 18,10,regular,Round 10,Kooyong 2,Kooyong 3,0,10,0,6,,,11,36,Completed,
pending-aa003-r10-bye-port-melbourne-red,05 May 18,10,regular,Round 10,Bye,Port Melbourne Red,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa003-r10-port-melbourne-blue-kooyong-1,05 May 18,10,regular,Round 10,Port Melbourne Blue,Kooyong 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA003111,12 May 18,11,regular,Round 11,Kooyong 1,Kooyong 2,3,7,3,3,,,26,29,Completed,
AA003112,12 May 18,11,regular,Round 11,Port Melbourne Red,Port Melbourne Blue,0,10,0,6,,,12,36,Completed,
AA003114,12 May 18,11,regular,Round 11,Kooyong 3,Carmelite 1,1,9,1,5,,,12,35,Completed,
pending-aa003-r11-carmelite-2-bye,12 May 18,11,regular,Round 11,Carmelite 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003121,19 May 18,12,regular,Round 12,Kooyong 3,Carmelite 2,8,2,4,2,,,32,20,Completed,
AA003123,19 May 18,12,regular,Round 12,Carmelite 1,Kooyong 2,6,4,3,1,,,24,18,Completed,
AA003124,19 May 18,12,regular,Round 12,Port Melbourne Red,Kooyong 1,9,1,5,1,,,31,18,Completed,
pending-aa003-r12-port-melbourne-blue-bye,19 May 18,12,regular,Round 12,Port Melbourne Blue,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003131,26 May 18,13,regular,Round 13,Carmelite 2,Port Melbourne Red,7,3,3,3,,,31,23,Completed,
AA003132,26 May 18,13,regular,Round 13,Kooyong 1,Kooyong 3,2,8,2,4,,,22,30,Completed,
AA003133,26 May 18,13,regular,Round 13,Kooyong 2,Port Melbourne Blue,1,9,1,5,,,21,36,Completed,
pending-aa003-r13-bye-carmelite-1,26 May 18,13,regular,Round 13,Bye,Carmelite 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003142,02 Jun 18,14,regular,Round 14,Kooyong 3,Port Melbourne Red,8,2,4,2,,,33,21,Completed,
AA003144,02 Jun 18,14,regular,Round 14,Carmelite 1,Port Melbourne Blue,9,1,5,1,,,35,28,Completed,
pending-aa003-r14-carmelite-2-kooyong-1,02 Jun 18,14,regular,Round 14,Carmelite 2,Kooyong 1,,,,,,,,,Missing Result,No individual scorecard / no rubbers recorded
pending-aa003-r14-kooyong-2-bye,02 Jun 18,14,regular,Round 14,Kooyong 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA003301,,16,semi_final,Semi-final,Carmelite 1,Carmelite 2,10,0,6,0,,,36,9,Completed,
AA003302,,16,semi_final,Semi-final,Port Melbourne Blue,Kooyong 3,7,3,3,3,,,26,24,Completed,
AA003321,,17,grand_final,Grand final · TROLS entry 2,Carmelite 1,Port Melbourne Blue,3,7,3,3,,,28,34,Completed,
