fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA006011,19 Jul 26,1,regular,Round 1,St James,Dendy Park,8,2,4,2,,,29,17,Completed,
UA006012,19 Jul 26,1,regular,Round 1,BLTC,Coatesville,2,8,2,4,,,26,30,Completed,
UA006013,19 Jul 26,1,regular,Round 1,Royal Ave,Middle Brighton,1,9,1,5,,,14,34,Completed,
UA006014,19 Jul 26,1,regular,Round 1,Glen Huntly,Hurlingham Park,3,7,3,3,,,29,30,Completed,
UA006021,26 Jul 26,2,regular,Round 2,Hurlingham Park,St James,8,2,4,2,,,30,21,Completed,
UA006022,26 Jul 26,2,regular,Round 2,Dendy Park,BLTC,7,3,3,3,,,27,26,Completed,
UA006023,26 Jul 26,2,regular,Round 2,Coatesville,Royal Ave,9,1,5,1,,,34,26,Completed,
UA006024,26 Jul 26,2,regular,Round 2,Middle Brighton,Glen Huntly,2,8,2,4,,,27,32,Completed,
UA006031,02 Aug 26,3,regular,Round 3,St James,Middle Brighton,3,7,3,3,,,30,31,Completed,
UA006032,02 Aug 26,3,regular,Round 3,BLTC,Hurlingham Park,1,9,1,5,,,24,36,Completed,
UA006033,02 Aug 26,3,regular,Round 3,Royal Ave,Dendy Park,2,8,2,4,,,26,34,Completed,
UA006034,02 Aug 26,3,regular,Round 3,Glen Huntly,Coatesville,10,0,6,0,,,36,11,Completed,
UA006041,09 Aug 26,4,regular,Round 4,Coatesville,St James,1,9,1,5,,,23,33,Completed,
UA006042,09 Aug 26,4,regular,Round 4,Middle Brighton,BLTC,8,2,4,2,,,33,23,Completed,
UA006043,09 Aug 26,4,regular,Round 4,Hurlingham Park,Royal Ave,8,2,4,2,,,33,21,Completed,
UA006044,09 Aug 26,4,regular,Round 4,Dendy Park,Glen Huntly,2,8,2,4,,,27,34,Completed,
UA006051,16 Aug 26,5,regular,Round 5,Royal Ave,Glen Huntly,2,8,2,4,,,20,32,Completed,
UA006052,16 Aug 26,5,regular,Round 5,Hurlingham Park,Middle Brighton,1,9,1,5,,,26,34,Completed,
UA006053,16 Aug 26,5,regular,Round 5,Coatesville,Dendy Park,8,2,4,2,,,29,21,Completed,
UA006054,16 Aug 26,5,regular,Round 5,St James,BLTC,9,1,5,1,,,31,14,Completed,
UA006061,23 Aug 26,6,regular,Round 6,BLTC,Royal Ave,3,7,3,3,,,23,32,Completed,
UA006062,23 Aug 26,6,regular,Round 6,Glen Huntly,St James,1,9,1,5,,,21,35,Completed,
UA006063,23 Aug 26,6,regular,Round 6,Middle Brighton,Coatesville,9,1,5,1,,,36,21,Completed,
UA006064,23 Aug 26,6,regular,Round 6,Dendy Park,Hurlingham Park,1,9,1,5,,,19,36,Completed,
UA006071,30 Aug 26,7,regular,Round 7,St James,Royal Ave,9,1,5,1,,,34,17,Completed,
UA006072,30 Aug 26,7,regular,Round 7,BLTC,Glen Huntly,3,7,3,3,,,24,30,Completed,
UA006073,30 Aug 26,7,regular,Round 7,Hurlingham Park,Coatesville,10,0,6,0,,,37,18,Completed,
UA006074,30 Aug 26,7,regular,Round 7,Middle Brighton,Dendy Park,9,1,5,1,,,34,19,Completed,
UA006081,06 Sep 26,8,regular,Round 8,Dendy Park,St James,0,10,0,6,,,9,36,Completed,
UA006082,06 Sep 26,8,regular,Round 8,Coatesville,BLTC,8,2,4,2,,,30,21,Completed,
UA006083,06 Sep 26,8,regular,Round 8,Middle Brighton,Royal Ave,10,0,6,0,,,36,14,Completed,
UA006084,06 Sep 26,8,regular,Round 8,Hurlingham Park,Glen Huntly,1,9,1,5,,,18,34,Completed,
UA006091,13 Sep 26,9,regular,Round 9,St James,Hurlingham Park,8,2,4,2,,,33,28,Completed,
UA006092,13 Sep 26,9,regular,Round 9,BLTC,Dendy Park,2,8,2,4,,,23,30,Completed,
UA006093,13 Sep 26,9,regular,Round 9,Royal Ave,Coatesville,1,9,1,5,,,16,36,Completed,
UA006094,13 Sep 26,9,regular,Round 9,Glen Huntly,Middle Brighton,2,8,2,4,,,26,34,Completed,
