fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA018011,06 Feb 11,1,regular,Round 1,Royal Ave 1,Royal Ave 2,8,2,3,1,,,28,13,Completed,
pending-ua018-r1-bye-bltc,06 Feb 11,1,regular,Round 1,Bye,BLTC,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-ua018-r1-gphc-mlc-1-gphc-mlc-2,06 Feb 11,1,regular,Round 1,GPHC MLC 1,GPHC MLC 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua018-r1-murrumbeena-lauriston,06 Feb 11,1,regular,Round 1,Murrumbeena,Lauriston,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
UA018021,13 Feb 11,2,regular,Round 2,BLTC,Royal Ave 1,8,2,4,2,,,32,27,Completed,
UA018022,13 Feb 11,2,regular,Round 2,Royal Ave 2,Murrumbeena,1,9,1,5,,,10,34,Completed,
pending-ua018-r2-gphc-mlc-2-bye,13 Feb 11,2,regular,Round 2,GPHC MLC 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-ua018-r2-lauriston-gphc-mlc-1,13 Feb 11,2,regular,Round 2,Lauriston,GPHC MLC 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA018031,20 Feb 11,3,regular,Round 3,Royal Ave 1,GPHC MLC 2,8,2,4,2,,,27,17,Completed,
UA018032,20 Feb 11,3,regular,Round 3,Murrumbeena,BLTC,8,2,4,2,,,34,23,Completed,
UA018033,20 Feb 11,3,regular,Round 3,GPHC MLC 1,Royal Ave 2,6,4,2,0,,,16,11,Completed,
pending-ua018-r3-bye-lauriston,20 Feb 11,3,regular,Round 3,Bye,Lauriston,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-ua018-r4-bltc-gphc-mlc-1,27 Feb 11,4,regular,Round 4,BLTC,GPHC MLC 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua018-r4-gphc-mlc-2-murrumbeena,27 Feb 11,4,regular,Round 4,GPHC MLC 2,Murrumbeena,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua018-r4-lauriston-royal-ave-1,27 Feb 11,4,regular,Round 4,Lauriston,Royal Ave 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua018-r4-royal-ave-2-bye,27 Feb 11,4,regular,Round 4,Royal Ave 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018052,06 Mar 11,5,regular,Round 5,BLTC,GPHC MLC 2,9,1,5,1,,,31,17,Completed,
UA018053,06 Mar 11,5,regular,Round 5,Lauriston,Royal Ave 2,8,2,4,2,,,28,17,Completed,
UA018054,06 Mar 11,5,regular,Round 5,Royal Ave 1,Murrumbeena,0,10,0,6,,,9,36,Completed,
pending-ua018-r5-gphc-mlc-1-bye,06 Mar 11,5,regular,Round 5,GPHC MLC 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018061,20 Mar 11,6,regular,Round 6,Murrumbeena,GPHC MLC 1,7,3,3,3,,,31,28,Completed,
UA018063,20 Mar 11,6,regular,Round 6,GPHC MLC 2,Lauriston,2,8,2,4,,,25,31,Completed,
UA018064,20 Mar 11,6,regular,Round 6,Royal Ave 2,BLTC,1,9,1,5,,,14,33,Completed,
pending-ua018-r6-bye-royal-ave-1,20 Mar 11,6,regular,Round 6,Bye,Royal Ave 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018071,27 Mar 11,7,regular,Round 7,Royal Ave 1,GPHC MLC 1,1,9,1,5,,,24,35,Completed,
UA018073,27 Mar 11,7,regular,Round 7,BLTC,Lauriston,10,0,6,0,,,38,25,Completed,
UA018074,27 Mar 11,7,regular,Round 7,GPHC MLC 2,Royal Ave 2,8,2,4,2,,,28,28,Completed,
pending-ua018-r7-murrumbeena-bye,27 Mar 11,7,regular,Round 7,Murrumbeena,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018081,08 Apr 11,8,regular,Round 8,Royal Ave 2,Royal Ave 1,1,9,1,5,,,10,31,Completed,
UA018082,08 Apr 11,8,regular,Round 8,Lauriston,Murrumbeena,1,9,1,5,,,14,36,Completed,
UA018083,08 Apr 11,8,regular,Round 8,GPHC MLC 2,GPHC MLC 1,1,9,1,5,,,15,33,Completed,
pending-ua018-r8-bltc-bye,08 Apr 11,8,regular,Round 8,BLTC,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018091,01 May 11,9,regular,Round 9,Royal Ave 1,BLTC,2,8,2,4,,,25,30,Completed,
UA018092,01 May 11,9,regular,Round 9,Murrumbeena,Royal Ave 2,10,0,6,0,,,36,7,Completed,
UA018093,01 May 11,9,regular,Round 9,GPHC MLC 1,Lauriston,8,2,4,2,,,29,24,Completed,
pending-ua018-r9-bye-gphc-mlc-2,01 May 11,9,regular,Round 9,Bye,GPHC MLC 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018101,08 May 11,10,regular,Round 10,GPHC MLC 2,Royal Ave 1,3,7,3,3,,,19,27,Completed,
UA018102,08 May 11,10,regular,Round 10,BLTC,Murrumbeena,3,7,3,3,,,25,29,Completed,
UA018103,08 May 11,10,regular,Round 10,Royal Ave 2,GPHC MLC 1,0,10,0,6,,,1,36,Completed,
pending-ua018-r10-lauriston-bye,08 May 11,10,regular,Round 10,Lauriston,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018111,15 May 11,11,regular,Round 11,Royal Ave 1,Lauriston,7,3,3,3,,,28,26,Completed,
UA018112,15 May 11,11,regular,Round 11,Murrumbeena,GPHC MLC 2,9,1,5,1,,,31,16,Completed,
UA018113,15 May 11,11,regular,Round 11,GPHC MLC 1,BLTC,8,2,4,2,,,33,25,Completed,
pending-ua018-r11-bye-royal-ave-2,15 May 11,11,regular,Round 11,Bye,Royal Ave 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018122,22 May 11,12,regular,Round 12,GPHC MLC 2,BLTC,7,3,3,3,,,23,22,Completed,
UA018123,22 May 11,12,regular,Round 12,Royal Ave 2,Lauriston,1,9,1,5,,,21,35,Completed,
UA018124,22 May 11,12,regular,Round 12,Murrumbeena,Royal Ave 1,9,1,5,1,,,31,17,Completed,
pending-ua018-r12-bye-gphc-mlc-1,22 May 11,12,regular,Round 12,Bye,GPHC MLC 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018131,29 May 11,13,regular,Round 13,GPHC MLC 1,Murrumbeena,3,7,3,3,,,26,27,Completed,
UA018133,29 May 11,13,regular,Round 13,Lauriston,GPHC MLC 2,8,2,4,2,,,35,19,Completed,
UA018134,29 May 11,13,regular,Round 13,BLTC,Royal Ave 2,8,2,4,2,,,34,20,Completed,
pending-ua018-r13-royal-ave-1-bye,29 May 11,13,regular,Round 13,Royal Ave 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018141,05 Jun 11,14,regular,Round 14,GPHC MLC 1,Royal Ave 1,8,2,4,2,,,34,21,Completed,
UA018143,05 Jun 11,14,regular,Round 14,Lauriston,BLTC,2,8,2,4,,,27,28,Completed,
UA018144,05 Jun 11,14,regular,Round 14,Royal Ave 2,GPHC MLC 2,7,3,3,3,,,30,28,Completed,
pending-ua018-r14-bye-murrumbeena,05 Jun 11,14,regular,Round 14,Bye,Murrumbeena,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA018301,,16,semi_final,Semi-final,Murrumbeena,Royal Ave 1,10,0,6,0,,,39,25,Completed,
UA018302,,16,semi_final,Semi-final,GPHC MLC 1,BLTC,0,10,0,6,,,19,37,Completed,
UA018321,,17,grand_final,Grand final · TROLS entry 2,Murrumbeena,BLTC,8,2,4,2,,,34,21,Completed,
