fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA004011,03 Feb 18,1,regular,Round 1,Carmelite 1,Kooyong 1,8,2,4,2,,,31,30,Completed,
AA004012,03 Feb 18,1,regular,Round 1,Kooyong 2,Port Melbourne Red,8,2,4,2,,,25,18,Completed,
AA004013,03 Feb 18,1,regular,Round 1,Port Melbourne Blue,Carmelite 2,8,2,4,2,,,29,20,Completed,
AA004014,03 Feb 18,1,regular,Round 1,Royal South Yarra 1,Royal South Yarra 2,2,8,2,4,,,21,31,Completed,
AA004021,10 Feb 18,2,regular,Round 2,Royal South Yarra 2,Carmelite 1,1,9,1,5,,,18,34,Completed,
AA004022,10 Feb 18,2,regular,Round 2,Kooyong 1,Kooyong 2,10,0,6,0,,,37,13,Completed,
AA004023,10 Feb 18,2,regular,Round 2,Port Melbourne Red,Port Melbourne Blue,8,2,4,2,,,33,18,Completed,
AA004024,10 Feb 18,2,regular,Round 2,Carmelite 2,Royal South Yarra 1,8,2,4,2,,,27,20,Completed,
AA004031,17 Feb 18,3,regular,Round 3,Carmelite 1,Carmelite 2,9,1,5,1,,,34,18,Completed,
AA004032,17 Feb 18,3,regular,Round 3,Kooyong 2,Royal South Yarra 2,7,3,3,3,,,31,29,Completed,
AA004033,17 Feb 18,3,regular,Round 3,Port Melbourne Blue,Kooyong 1,2,8,2,4,,,20,34,Completed,
AA004034,17 Feb 18,3,regular,Round 3,Royal South Yarra 1,Port Melbourne Red,0,10,0,6,,,19,38,Completed,
AA004041,24 Feb 18,4,regular,Round 4,Port Melbourne Red,Carmelite 1,1,9,1,5,,,26,38,Completed,
AA004042,24 Feb 18,4,regular,Round 4,Carmelite 2,Kooyong 2,1,9,1,5,,,21,36,Completed,
AA004043,24 Feb 18,4,regular,Round 4,Royal South Yarra 2,Port Melbourne Blue,9,1,5,1,,,34,16,Completed,
AA004044,24 Feb 18,4,regular,Round 4,Kooyong 1,Royal South Yarra 1,10,0,6,0,,,37,12,Completed,
