fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA006011,31 Jan 26,1,regular,Round 1,Clarinda,Mordialloc,1,9,1,5,,,13,35,Completed,
AA006012,31 Jan 26,1,regular,Round 1,Mentone Blue,Mentone Red,8,2,4,2,,,29,19,Completed,
AA006013,31 Jan 26,1,regular,Round 1,Glen Huntly,Parkdale,1,9,1,5,,,23,34,Completed,
AA006014,31 Jan 26,1,regular,Round 1,Sandringham,Carmelite,1,9,1,5,,,24,35,Completed,
AA006021,07 Feb 26,2,regular,Round 2,Carmelite,Clarinda,8,2,4,2,,,33,20,Completed,
AA006022,07 Feb 26,2,regular,Round 2,Mordialloc,Mentone Blue,9,1,5,1,,,35,26,Completed,
AA006023,07 Feb 26,2,regular,Round 2,Mentone Red,Glen Huntly,1,9,1,5,,,19,31,Completed,
AA006024,07 Feb 26,2,regular,Round 2,Parkdale,Sandringham,2,8,2,4,,,32,29,Completed,
AA006031,14 Feb 26,3,regular,Round 3,Clarinda,Parkdale,2,8,2,4,,,25,32,Completed,
AA006032,14 Feb 26,3,regular,Round 3,Mentone Blue,Carmelite,5,5,3,3,,,27,27,Completed,
AA006033,14 Feb 26,3,regular,Round 3,Glen Huntly,Mordialloc,10,0,6,0,,,37,10,Completed,
AA006034,14 Feb 26,3,regular,Round 3,Sandringham,Mentone Red,2,8,2,4,,,22,31,Completed,
AA006041,21 Feb 26,4,regular,Round 4,Mentone Red,Clarinda,9,1,5,1,,,37,26,Completed,
AA006042,21 Feb 26,4,regular,Round 4,Parkdale,Mentone Blue,3,7,3,3,,,25,33,Completed,
AA006043,21 Feb 26,4,regular,Round 4,Carmelite,Glen Huntly,1,9,1,5,,,17,34,Completed,
AA006044,21 Feb 26,4,regular,Round 4,Mordialloc,Sandringham,2,8,2,4,,,24,28,Completed,
AA006051,28 Feb 26,5,regular,Round 5,Glen Huntly,Sandringham,2,8,2,4,,,29,29,Completed,
AA006052,28 Feb 26,5,regular,Round 5,Carmelite,Parkdale,7,3,3,3,,,33,30,Completed,
AA006053,28 Feb 26,5,regular,Round 5,Mentone Red,Mordialloc,7,3,3,3,,,31,22,Completed,
AA006054,28 Feb 26,5,regular,Round 5,Clarinda,Mentone Blue,2,8,2,4,,,19,28,Completed,
AA006061,14 Mar 26,6,regular,Round 6,Mentone Blue,Glen Huntly,2,8,2,4,,,19,29,Completed,
AA006062,14 Mar 26,6,regular,Round 6,Sandringham,Clarinda,8,2,4,2,,,33,24,Completed,
AA006063,14 Mar 26,6,regular,Round 6,Parkdale,Mentone Red,2,8,2,4,,,22,29,Completed,
AA006064,14 Mar 26,6,regular,Round 6,Mordialloc,Carmelite,9,1,5,1,,,32,21,Completed,
AA006071,21 Mar 26,7,regular,Round 7,Clarinda,Glen Huntly,5,5,3,3,,,26,26,Completed,
AA006072,21 Mar 26,7,regular,Round 7,Mentone Blue,Sandringham,2,8,2,4,,,21,29,Completed,
AA006073,21 Mar 26,7,regular,Round 7,Carmelite,Mentone Red,9,1,5,1,,,32,16,Completed,
AA006074,21 Mar 26,7,regular,Round 7,Parkdale,Mordialloc,7,3,3,3,,,25,23,Completed,
AA006081,28 Mar 26,8,regular,Round 8,Mordialloc,Clarinda,5.5,4.5,1,0,,,9,3,Completed,
AA006082,28 Mar 26,8,regular,Round 8,Mentone Red,Mentone Blue,2,8,2,4,,,22,31,Completed,
AA006083,28 Mar 26,8,regular,Round 8,Parkdale,Glen Huntly,1,9,1,5,,,24,34,Completed,
pending-aa006-r8-carmelite-sandringham,28 Mar 26,8,regular,Round 8,Carmelite,Sandringham,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA006091,02 May 26,9,regular,Round 9,Clarinda,Carmelite,0,10,0,6,,,14,36,Completed,
AA006092,02 May 26,9,regular,Round 9,Mentone Blue,Mordialloc,8,2,4,2,,,30,22,Completed,
AA006093,02 May 26,9,regular,Round 9,Glen Huntly,Mentone Red,3,7,3,3,,,22,26,Completed,
AA006094,02 May 26,9,regular,Round 9,Sandringham,Parkdale,9,1,5,1,,,32,15,Completed,
AA006102,09 May 26,10,regular,Round 10,Carmelite,Mentone Blue,8,2,4,2,,,33,30,Completed,
pending-aa006-r10-mentone-red-sandringham,09 May 26,10,regular,Round 10,Mentone Red,Sandringham,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa006-r10-mordialloc-glen-huntly,09 May 26,10,regular,Round 10,Mordialloc,Glen Huntly,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa006-r10-parkdale-clarinda,09 May 26,10,regular,Round 10,Parkdale,Clarinda,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA006111,16 May 26,11,regular,Round 11,Clarinda,Mentone Red,7,3,3,3,,,25,24,Completed,
AA006112,16 May 26,11,regular,Round 11,Mentone Blue,Parkdale,7,3,3,3,,,30,25,Completed,
AA006113,16 May 26,11,regular,Round 11,Glen Huntly,Carmelite,1,9,1,5,,,18,30,Completed,
AA006114,16 May 26,11,regular,Round 11,Sandringham,Mordialloc,1,9,1,5,,,24,32,Completed,
AA006121,23 May 26,12,regular,Round 12,Sandringham,Glen Huntly,3,7,3,3,,,25,28,Completed,
AA006122,23 May 26,12,regular,Round 12,Parkdale,Carmelite,1,9,1,5,,,20,34,Completed,
AA006123,23 May 26,12,regular,Round 12,Mordialloc,Mentone Red,3,7,3,3,,,24,25,Completed,
AA006124,23 May 26,12,regular,Round 12,Mentone Blue,Clarinda,8,2,4,2,,,31,21,Completed,
AA006131,30 May 26,13,regular,Round 13,Glen Huntly,Mentone Blue,7,3,3,3,,,29,27,Completed,
AA006132,30 May 26,13,regular,Round 13,Clarinda,Sandringham,1,9,1,5,,,18,33,Completed,
AA006133,30 May 26,13,regular,Round 13,Mentone Red,Parkdale,7,3,3,3,,,28,26,Completed,
AA006134,30 May 26,13,regular,Round 13,Carmelite,Mordialloc,8,2,4,2,,,30,23,Completed,
AA006301,,16,semi_final,Semi-final,Carmelite,Mentone Blue,3,7,3,3,,,27,29,Completed,
AA006302,,16,semi_final,Semi-final,Glen Huntly,Sandringham,9,1,5,1,,,36,19,Completed,
