draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua017-r1-hurlingham-park-black-rock,19 Jul 26,1,regular,Round 1,Hurlingham Park,Black Rock,
draw-ua017-r1-lauriston-red-lauriston-blue,19 Jul 26,1,regular,Round 1,Lauriston Red,Lauriston Blue,
draw-ua017-r1-murrumbeena-st-joan-of-arc,19 Jul 26,1,regular,Round 1,Murrumbeena,St Joan of Arc,
draw-ua017-r2-black-rock-murrumbeena,26 Jul 26,2,regular,Round 2,Black Rock,Murrumbeena,
draw-ua017-r2-kings-park-hurlingham-park,26 Jul 26,2,regular,Round 2,Kings Park,Hurlingham Park,
draw-ua017-r2-st-joan-of-arc-lauriston-red,26 Jul 26,2,regular,Round 2,St Joan of Arc,Lauriston Red,
draw-ua017-r3-hurlingham-park-lauriston-blue,2 Aug 26,3,regular,Round 3,Hurlingham Park,Lauriston Blue,
draw-ua017-r3-lauriston-red-black-rock,2 Aug 26,3,regular,Round 3,Lauriston Red,Black Rock,
draw-ua017-r3-murrumbeena-kings-park,2 Aug 26,3,regular,Round 3,Murrumbeena,Kings Park,
draw-ua017-r4-kings-park-lauriston-red,9 Aug 26,4,regular,Round 4,Kings Park,Lauriston Red,
draw-ua017-r4-lauriston-blue-murrumbeena,9 Aug 26,4,regular,Round 4,Lauriston Blue,Murrumbeena,
draw-ua017-r4-st-joan-of-arc-hurlingham-park,9 Aug 26,4,regular,Round 4,St Joan of Arc,Hurlingham Park,
draw-ua017-r5-hurlingham-park-murrumbeena,16 Aug 26,5,regular,Round 5,Hurlingham Park,Murrumbeena,
draw-ua017-r5-kings-park-lauriston-blue,16 Aug 26,5,regular,Round 5,Kings Park,Lauriston Blue,
draw-ua017-r5-st-joan-of-arc-black-rock,16 Aug 26,5,regular,Round 5,St Joan of Arc,Black Rock,
draw-ua017-r6-black-rock-kings-park,23 Aug 26,6,regular,Round 6,Black Rock,Kings Park,
draw-ua017-r6-lauriston-blue-st-joan-of-arc,23 Aug 26,6,regular,Round 6,Lauriston Blue,St Joan of Arc,
draw-ua017-r6-murrumbeena-lauriston-red,23 Aug 26,6,regular,Round 6,Murrumbeena,Lauriston Red,
draw-ua017-r7-black-rock-lauriston-blue,30 Aug 26,7,regular,Round 7,Black Rock,Lauriston Blue,
draw-ua017-r7-lauriston-red-hurlingham-park,30 Aug 26,7,regular,Round 7,Lauriston Red,Hurlingham Park,
draw-ua017-r7-st-joan-of-arc-kings-park,30 Aug 26,7,regular,Round 7,St Joan of Arc,Kings Park,
draw-ua017-r8-black-rock-hurlingham-park,6 Sep 26,8,regular,Round 8,Black Rock,Hurlingham Park,
draw-ua017-r8-lauriston-blue-lauriston-red,6 Sep 26,8,regular,Round 8,Lauriston Blue,Lauriston Red,
draw-ua017-r8-st-joan-of-arc-murrumbeena,6 Sep 26,8,regular,Round 8,St Joan of Arc,Murrumbeena,
draw-ua017-r9-hurlingham-park-kings-park,13 Sep 26,9,regular,Round 9,Hurlingham Park,Kings Park,
draw-ua017-r9-lauriston-red-st-joan-of-arc,13 Sep 26,9,regular,Round 9,Lauriston Red,St Joan of Arc,
draw-ua017-r9-murrumbeena-black-rock,13 Sep 26,9,regular,Round 9,Murrumbeena,Black Rock,
draw-ua017-r10-black-rock-lauriston-red,11 Oct 26,10,regular,Round 10,Black Rock,Lauriston Red,
draw-ua017-r10-kings-park-murrumbeena,11 Oct 26,10,regular,Round 10,Kings Park,Murrumbeena,
draw-ua017-r10-lauriston-blue-hurlingham-park,11 Oct 26,10,regular,Round 10,Lauriston Blue,Hurlingham Park,
draw-ua017-r11-hurlingham-park-st-joan-of-arc,18 Oct 26,11,regular,Round 11,Hurlingham Park,St Joan of Arc,
draw-ua017-r11-lauriston-red-kings-park,18 Oct 26,11,regular,Round 11,Lauriston Red,Kings Park,
draw-ua017-r11-murrumbeena-lauriston-blue,18 Oct 26,11,regular,Round 11,Murrumbeena,Lauriston Blue,
draw-ua017-r12-black-rock-st-joan-of-arc,25 Oct 26,12,regular,Round 12,Black Rock,St Joan of Arc,
draw-ua017-r12-lauriston-blue-kings-park,25 Oct 26,12,regular,Round 12,Lauriston Blue,Kings Park,
draw-ua017-r12-murrumbeena-hurlingham-park,25 Oct 26,12,regular,Round 12,Murrumbeena,Hurlingham Park,
draw-ua017-r13-kings-park-black-rock,8 Nov 26,13,regular,Round 13,Kings Park,Black Rock,
draw-ua017-r13-lauriston-red-murrumbeena,8 Nov 26,13,regular,Round 13,Lauriston Red,Murrumbeena,
draw-ua017-r13-st-joan-of-arc-lauriston-blue,8 Nov 26,13,regular,Round 13,St Joan of Arc,Lauriston Blue,
draw-ua017-r14-hurlingham-park-lauriston-red,15 Nov 26,14,regular,Round 14,Hurlingham Park,Lauriston Red,
draw-ua017-r14-kings-park-st-joan-of-arc,15 Nov 26,14,regular,Round 14,Kings Park,St Joan of Arc,
draw-ua017-r14-lauriston-blue-black-rock,15 Nov 26,14,regular,Round 14,Lauriston Blue,Black Rock,
draw-ua6-ua017-UA017302,,16,semi_final,Semi-final,Lauriston,Tennis World,UA017302
draw-ua6-ua017-UA017301,,16,semi_final,Semi-final,Le Page,GPHC MLC,UA017301
draw-ua6-ua017-UA017321,,17,grand_final,Grand final · TROLS entry 2,Le Page,Lauriston,UA017321
