fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA002011,30 Jan 16,1,regular,Round 1,Kooyong MLC1,Kooyong MLC2,9,1,5,1,,,33,15,Completed,
AA002012,30 Jan 16,1,regular,Round 1,Port Melbourne 1,Carmelite 1,8,2,4,2,,,28,16,Completed,
AA002013,30 Jan 16,1,regular,Round 1,Carmelite 2,Port Melbourne 2,8,2,4,2,,,26,17,Completed,
AA002021,06 Feb 16,2,regular,Round 2,Port Melbourne 2,Kooyong MLC1,2,8,2,4,,,25,32,Completed,
AA002022,06 Feb 16,2,regular,Round 2,Carmelite 1,Carmelite 2,0,10,0,6,,,1,36,Completed,
AA002023,06 Feb 16,2,regular,Round 2,Kooyong MLC2,Port Melbourne 1,9,1,5,1,,,35,21,Completed,
AA002031,13 Feb 16,3,regular,Round 3,Kooyong MLC1,Port Melbourne 1,8,2,4,2,,,30,21,Completed,
AA002032,13 Feb 16,3,regular,Round 3,Carmelite 2,Kooyong MLC2,8,2,4,2,,,31,14,Completed,
AA002033,13 Feb 16,3,regular,Round 3,Port Melbourne 2,Carmelite 1,2,8,2,4,,,22,29,Completed,
AA002041,20 Feb 16,4,regular,Round 4,Carmelite 1,Kooyong MLC1,2,8,2,4,,,24,34,Completed,
AA002042,20 Feb 16,4,regular,Round 4,Kooyong MLC2,Port Melbourne 2,0,10,0,6,,,22,38,Completed,
AA002043,20 Feb 16,4,regular,Round 4,Port Melbourne 1,Carmelite 2,7,3,3,3,,,27,23,Completed,
AA002051,27 Feb 16,5,regular,Round 5,Kooyong MLC1,Carmelite 2,2,8,2,4,,,23,31,Completed,
AA002052,27 Feb 16,5,regular,Round 5,Carmelite 1,Kooyong MLC2,8,2,4,2,,,31,27,Completed,
AA002053,27 Feb 16,5,regular,Round 5,Port Melbourne 2,Port Melbourne 1,7,3,3,3,,,29,27,Completed,
AA002061,05 Mar 16,6,regular,Round 6,Kooyong MLC2,Kooyong MLC1,2,8,2,4,,,16,32,Completed,
AA002062,05 Mar 16,6,regular,Round 6,Carmelite 1,Port Melbourne 1,0,10,0,0,,,0,0,Completed,
AA002063,05 Mar 16,6,regular,Round 6,Port Melbourne 2,Carmelite 2,0,10,0,6,,,9,36,Completed,
AA002071,19 Mar 16,7,regular,Round 7,Kooyong MLC1,Port Melbourne 2,2,8,2,4,,,26,29,Completed,
AA002072,19 Mar 16,7,regular,Round 7,Carmelite 2,Carmelite 1,8.5,1.5,4,1,,,31,17,Completed,
AA002073,19 Mar 16,7,regular,Round 7,Port Melbourne 1,Kooyong MLC2,8,2,4,2,,,30,20,Completed,
AA002081,16 Apr 16,8,regular,Round 8,Port Melbourne 1,Kooyong MLC1,2,8,2,4,,,19,29,Completed,
AA002082,16 Apr 16,8,regular,Round 8,Kooyong MLC2,Carmelite 2,1,9,1,5,,,15,35,Completed,
AA002083,16 Apr 16,8,regular,Round 8,Carmelite 1,Port Melbourne 2,0,10,0,0,,,0,0,Completed,
AA002091,23 Apr 16,9,regular,Round 9,Kooyong MLC1,Carmelite 1,8,2,4,2,,,28,20,Completed,
AA002092,23 Apr 16,9,regular,Round 9,Port Melbourne 2,Kooyong MLC2,8,2,4,2,,,34,19,Completed,
AA002093,23 Apr 16,9,regular,Round 9,Carmelite 2,Port Melbourne 1,10,0,6,0,,,36,12,Completed,
