fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA014011,31 Jan 26,1,regular,Round 1,Clarinda Green,Clarinda Blue,8,2,4,2,,,28,21,Completed,
AA014012,31 Jan 26,1,regular,Round 1,St Joan of Arc,Stella Maris,2,8,2,4,,,17,30,Completed,
AA014013,31 Jan 26,1,regular,Round 1,Ormond,St James,9,1,5,1,,,33,20,Completed,
AA014014,31 Jan 26,1,regular,Round 1,Parkdale,Mordialloc,3,7,3,3,,,23,27,Completed,
AA014021,07 Feb 26,2,regular,Round 2,Mordialloc,Clarinda Green,2,8,2,4,,,24,28,Completed,
AA014022,07 Feb 26,2,regular,Round 2,Clarinda Blue,St Joan of Arc,0,10,0,6,,,17,36,Completed,
AA014023,07 Feb 26,2,regular,Round 2,Stella Maris,Ormond,2,8,2,4,,,20,28,Completed,
AA014024,07 Feb 26,2,regular,Round 2,St James,Parkdale,7,3,3,3,,,29,27,Completed,
AA014031,14 Feb 26,3,regular,Round 3,Clarinda Green,St James,10,0,6,0,,,37,13,Completed,
AA014032,14 Feb 26,3,regular,Round 3,St Joan of Arc,Mordialloc,3,7,3,3,,,26,28,Completed,
AA014033,14 Feb 26,3,regular,Round 3,Ormond,Clarinda Blue,9,1,5,1,,,34,19,Completed,
AA014034,14 Feb 26,3,regular,Round 3,Parkdale,Stella Maris,0,10,0,6,,,8,36,Completed,
AA014041,21 Feb 26,4,regular,Round 4,Stella Maris,Clarinda Green,9,1,5,1,,,34,20,Completed,
AA014042,21 Feb 26,4,regular,Round 4,St James,St Joan of Arc,1,9,1,5,,,25,32,Completed,
AA014043,21 Feb 26,4,regular,Round 4,Mordialloc,Ormond,3,7,3,3,,,27,29,Completed,
AA014044,21 Feb 26,4,regular,Round 4,Clarinda Blue,Parkdale,7,3,3,3,,,25,23,Completed,
AA014051,28 Feb 26,5,regular,Round 5,Ormond,Parkdale,8,2,4,2,,,34,22,Completed,
AA014052,28 Feb 26,5,regular,Round 5,Mordialloc,St James,10,0,6,0,,,37,14,Completed,
AA014053,28 Feb 26,5,regular,Round 5,Stella Maris,Clarinda Blue,9,1,5,1,,,35,12,Completed,
AA014054,28 Feb 26,5,regular,Round 5,Clarinda Green,St Joan of Arc,8,2,4,2,,,33,26,Completed,
AA014061,14 Mar 26,6,regular,Round 6,St Joan of Arc,Ormond,1,9,1,5,,,16,34,Completed,
AA014062,14 Mar 26,6,regular,Round 6,Parkdale,Clarinda Green,2,8,2,4,,,24,33,Completed,
AA014063,14 Mar 26,6,regular,Round 6,St James,Stella Maris,1,9,1,5,,,9,35,Completed,
AA014064,14 Mar 26,6,regular,Round 6,Clarinda Blue,Mordialloc,3,7,3,3,,,21,29,Completed,
AA014071,21 Mar 26,7,regular,Round 7,Clarinda Green,Ormond,1,9,1,5,,,25,35,Completed,
AA014072,21 Mar 26,7,regular,Round 7,St Joan of Arc,Parkdale,9,1,5,1,,,34,24,Completed,
AA014073,21 Mar 26,7,regular,Round 7,Mordialloc,Stella Maris,9,1,5,1,,,32,16,Completed,
AA014074,21 Mar 26,7,regular,Round 7,St James,Clarinda Blue,8,2,4,2,,,28,23,Completed,
AA014081,28 Mar 26,8,regular,Round 8,Clarinda Blue,Clarinda Green,2,8,2,4,,,25,26,Completed,
AA014084,28 Mar 26,8,regular,Round 8,Mordialloc,Parkdale,9,1,5,1,,,31,19,Completed,
pending-aa014-r8-st-james-ormond,28 Mar 26,8,regular,Round 8,St James,Ormond,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa014-r8-stella-maris-st-joan-of-arc,28 Mar 26,8,regular,Round 8,Stella Maris,St Joan of Arc,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA014091,02 May 26,9,regular,Round 9,Clarinda Green,Mordialloc,7,3,3,3,,,24,23,Completed,
AA014092,02 May 26,9,regular,Round 9,St Joan of Arc,Clarinda Blue,9,1,5,1,,,33,13,Completed,
AA014093,02 May 26,9,regular,Round 9,Ormond,Stella Maris,2,8,2,4,,,16,30,Completed,
AA014094,02 May 26,9,regular,Round 9,Parkdale,St James,2,8,2,4,,,16,27,Completed,
AA014101,09 May 26,10,regular,Round 10,St James,Clarinda Green,2,8,2,4,,,21,32,Completed,
pending-aa014-r10-clarinda-blue-ormond,09 May 26,10,regular,Round 10,Clarinda Blue,Ormond,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa014-r10-mordialloc-st-joan-of-arc,09 May 26,10,regular,Round 10,Mordialloc,St Joan of Arc,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa014-r10-stella-maris-parkdale,09 May 26,10,regular,Round 10,Stella Maris,Parkdale,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA014111,16 May 26,11,regular,Round 11,Clarinda Green,Stella Maris,9,1,5,1,,,34,15,Completed,
AA014112,16 May 26,11,regular,Round 11,St Joan of Arc,St James,1,9,1,5,,,23,37,Completed,
AA014113,16 May 26,11,regular,Round 11,Ormond,Mordialloc,8,2,4,2,,,28,20,Completed,
AA014114,16 May 26,11,regular,Round 11,Parkdale,Clarinda Blue,8,2,4,2,,,29,21,Completed,
AA014121,23 May 26,12,regular,Round 12,Parkdale,Ormond,2,8,2,4,,,25,30,Completed,
AA014122,23 May 26,12,regular,Round 12,St James,Mordialloc,2,8,2,4,,,18,27,Completed,
AA014124,23 May 26,12,regular,Round 12,St Joan of Arc,Clarinda Green,7,3,3,3,,,28,27,Completed,
pending-aa014-r12-clarinda-blue-stella-maris,23 May 26,12,regular,Round 12,Clarinda Blue,Stella Maris,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
AA014131,30 May 26,13,regular,Round 13,Ormond,St Joan of Arc,7,3,3,3,,,26,22,Completed,
