fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA001011,16 Jul 16,1,regular,Round 1,Carmelite 1,Carmelite 2,2,8,2,4,,,22,28,Completed,
AA001013,16 Jul 16,1,regular,Round 1,Kooyong MLC2,Kooyong MLC3,7,3,3,3,,,27,24,Completed,
AA001014,16 Jul 16,1,regular,Round 1,Port Melbourne,Royal South Yarra,9,1,5,1,,,35,17,Completed,
pending-aa001-r1-kooyong-mlc1-bye,16 Jul 16,1,regular,Round 1,Kooyong MLC1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001021,23 Jul 16,2,regular,Round 2,Royal South Yarra,Carmelite 1,1,9,1,5,,,11,32,Completed,
AA001022,23 Jul 16,2,regular,Round 2,Carmelite 2,Kooyong MLC1,7,3,3,3,,,28,27,Completed,
AA001024,23 Jul 16,2,regular,Round 2,Kooyong MLC3,Port Melbourne,0,10,0,6,,,7,36,Completed,
pending-aa001-r2-bye-kooyong-mlc2,23 Jul 16,2,regular,Round 2,Bye,Kooyong MLC2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001031,30 Jul 16,3,regular,Round 3,Carmelite 1,Kooyong MLC3,9,1,5,1,,,33,16,Completed,
AA001032,30 Jul 16,3,regular,Round 3,Kooyong MLC1,Royal South Yarra,10,0,6,0,,,36,7,Completed,
AA001033,30 Jul 16,3,regular,Round 3,Kooyong MLC2,Carmelite 2,1,9,1,5,,,14,32,Completed,
pending-aa001-r3-port-melbourne-bye,30 Jul 16,3,regular,Round 3,Port Melbourne,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001042,06 Aug 16,4,regular,Round 4,Kooyong MLC3,Kooyong MLC1,0,10,0,6,,,11,36,Completed,
AA001043,06 Aug 16,4,regular,Round 4,Royal South Yarra,Kooyong MLC2,1,9,1,5,,,14,36,Completed,
AA001044,06 Aug 16,4,regular,Round 4,Carmelite 2,Port Melbourne,2,8,2,4,,,25,26,Completed,
pending-aa001-r4-bye-carmelite-1,06 Aug 16,4,regular,Round 4,Bye,Carmelite 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001051,13 Aug 16,5,regular,Round 5,Kooyong MLC2,Port Melbourne,7,3,3,3,,,31,22,Completed,
AA001052,13 Aug 16,5,regular,Round 5,Royal South Yarra,Kooyong MLC3,2,8,2,4,,,26,29,Completed,
AA001054,13 Aug 16,5,regular,Round 5,Carmelite 1,Kooyong MLC1,2,8,2,4,,,17,30,Completed,
pending-aa001-r5-bye-carmelite-2,13 Aug 16,5,regular,Round 5,Bye,Carmelite 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001061,20 Aug 16,6,regular,Round 6,Kooyong MLC1,Kooyong MLC2,7,3,3,3,,,29,28,Completed,
AA001062,20 Aug 16,6,regular,Round 6,Port Melbourne,Carmelite 1,1,9,1,5,,,28,35,Completed,
AA001064,20 Aug 16,6,regular,Round 6,Carmelite 2,Royal South Yarra,9,1,5,1,,,33,14,Completed,
pending-aa001-r6-kooyong-mlc3-bye,20 Aug 16,6,regular,Round 6,Kooyong MLC3,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001071,27 Aug 16,7,regular,Round 7,Carmelite 1,Kooyong MLC2,2,8,2,4,,,24,31,Completed,
AA001072,27 Aug 16,7,regular,Round 7,Kooyong MLC1,Port Melbourne,8,2,4,2,,,26,23,Completed,
AA001074,27 Aug 16,7,regular,Round 7,Kooyong MLC3,Carmelite 2,0,10,0,6,,,16,37,Completed,
pending-aa001-r7-royal-south-yarra-bye,27 Aug 16,7,regular,Round 7,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001081,03 Sep 16,8,regular,Round 8,Carmelite 2,Carmelite 1,7,3,3,3,,,22,20,Completed,
AA001083,03 Sep 16,8,regular,Round 8,Kooyong MLC3,Kooyong MLC2,1,9,1,5,,,14,34,Completed,
AA001084,03 Sep 16,8,regular,Round 8,Royal South Yarra,Port Melbourne,8,2,4,2,,,30,26,Completed,
pending-aa001-r8-bye-kooyong-mlc1,03 Sep 16,8,regular,Round 8,Bye,Kooyong MLC1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001092,10 Sep 16,9,regular,Round 9,Kooyong MLC1,Carmelite 2,10,0,6,0,,,37,14,Completed,
pending-aa001-r9-carmelite-1-royal-south-yarra,10 Sep 16,9,regular,Round 9,Carmelite 1,Royal South Yarra,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r9-kooyong-mlc2-bye,10 Sep 16,9,regular,Round 9,Kooyong MLC2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r9-port-melbourne-kooyong-mlc3,10 Sep 16,9,regular,Round 9,Port Melbourne,Kooyong MLC3,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA001101,08 Oct 16,10,regular,Round 10,Kooyong MLC3,Carmelite 1,0,10,0,6,,,4,36,Completed,
AA001102,08 Oct 16,10,regular,Round 10,Royal South Yarra,Kooyong MLC1,0,10,0,6,,,12,37,Completed,
AA001103,08 Oct 16,10,regular,Round 10,Carmelite 2,Kooyong MLC2,3,7,3,3,,,25,26,Completed,
pending-aa001-r10-bye-port-melbourne,08 Oct 16,10,regular,Round 10,Bye,Port Melbourne,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001112,15 Oct 16,11,regular,Round 11,Kooyong MLC1,Kooyong MLC3,10,0,6,0,,,36,6,Completed,
AA001113,15 Oct 16,11,regular,Round 11,Kooyong MLC2,Royal South Yarra,9,1,5,1,,,34,23,Completed,
AA001114,15 Oct 16,11,regular,Round 11,Port Melbourne,Carmelite 2,8,2,4,2,,,27,20,Completed,
pending-aa001-r11-carmelite-1-bye,15 Oct 16,11,regular,Round 11,Carmelite 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r12-carmelite-2-bye,22 Oct 16,12,regular,Round 12,Carmelite 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r12-kooyong-mlc1-carmelite-1,22 Oct 16,12,regular,Round 12,Kooyong MLC1,Carmelite 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r12-kooyong-mlc3-royal-south-yarra,22 Oct 16,12,regular,Round 12,Kooyong MLC3,Royal South Yarra,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r12-port-melbourne-kooyong-mlc2,22 Oct 16,12,regular,Round 12,Port Melbourne,Kooyong MLC2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA001131,05 Nov 16,13,regular,Round 13,Kooyong MLC2,Kooyong MLC1,10,0,6,0,,,37,17,Completed,
AA001132,05 Nov 16,13,regular,Round 13,Carmelite 1,Port Melbourne,3,7,3,3,,,29,33,Completed,
AA001134,05 Nov 16,13,regular,Round 13,Royal South Yarra,Carmelite 2,0.5,9.5,0,5,,,12,34,Completed,
pending-aa001-r13-bye-kooyong-mlc3,05 Nov 16,13,regular,Round 13,Bye,Kooyong MLC3,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001141,12 Nov 16,14,regular,Round 14,Kooyong MLC2,Carmelite 1,2,8,2,4,,,26,32,Completed,
AA001142,12 Nov 16,14,regular,Round 14,Port Melbourne,Kooyong MLC1,1,9,1,5,,,19,35,Completed,
AA001144,12 Nov 16,14,regular,Round 14,Carmelite 2,Kooyong MLC3,10,0,6,0,,,36,6,Completed,
