fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA014011,19 Jul 26,1,regular,Round 1,Lauriston,Kooyong,1,9,1,5,,,26,36,Completed,
UA014012,19 Jul 26,1,regular,Round 1,GPHC Yellow,GPHC Blue,7,3,3,3,,,26,22,Completed,
UA014013,19 Jul 26,1,regular,Round 1,Hurlingham Park Red,Hurlingham Park Blue,1,9,1,5,,,19,33,Completed,
UA014014,19 Jul 26,1,regular,Round 1,Black Rock,Murrumbeena,2,8,2,4,,,24,27,Completed,
UA014021,26 Jul 26,2,regular,Round 2,Murrumbeena,Lauriston,9,1,5,1,,,32,18,Completed,
UA014022,26 Jul 26,2,regular,Round 2,Kooyong,GPHC Yellow,1,9,1,5,,,21,35,Completed,
UA014023,26 Jul 26,2,regular,Round 2,GPHC Blue,Hurlingham Park Red,10,0,6,0,,,37,10,Completed,
UA014024,26 Jul 26,2,regular,Round 2,Hurlingham Park Blue,Black Rock,9,1,5,1,,,30,16,Completed,
UA014031,02 Aug 26,3,regular,Round 3,Lauriston,Hurlingham Park Blue,8,2,4,2,,,31,24,Completed,
UA014032,02 Aug 26,3,regular,Round 3,GPHC Yellow,Murrumbeena,8,2,4,2,,,29,24,Completed,
UA014033,02 Aug 26,3,regular,Round 3,Hurlingham Park Red,Kooyong,8,2,4,2,,,30,21,Completed,
UA014034,02 Aug 26,3,regular,Round 3,Black Rock,GPHC Blue,2,8,2,4,,,19,31,Completed,
UA014041,09 Aug 26,4,regular,Round 4,GPHC Blue,Lauriston,7,3,3,3,,,34,30,Completed,
UA014042,09 Aug 26,4,regular,Round 4,Hurlingham Park Blue,GPHC Yellow,3,7,3,3,,,24,27,Completed,
UA014043,09 Aug 26,4,regular,Round 4,Murrumbeena,Hurlingham Park Red,8,2,4,2,,,26,20,Completed,
UA014044,09 Aug 26,4,regular,Round 4,Kooyong,Black Rock,10,0,6,0,,,36,14,Completed,
UA014051,16 Aug 26,5,regular,Round 5,Hurlingham Park Red,Black Rock,9,1,5,1,,,35,23,Completed,
UA014052,16 Aug 26,5,regular,Round 5,Murrumbeena,Hurlingham Park Blue,9,1,5,1,,,34,15,Completed,
UA014053,16 Aug 26,5,regular,Round 5,GPHC Blue,Kooyong,2,8,2,4,,,24,31,Completed,
UA014054,16 Aug 26,5,regular,Round 5,Lauriston,GPHC Yellow,2,8,2,4,,,31,37,Completed,
UA014061,23 Aug 26,6,regular,Round 6,GPHC Yellow,Hurlingham Park Red,2,8,2,4,,,21,30,Completed,
UA014062,23 Aug 26,6,regular,Round 6,Black Rock,Lauriston,3,7,3,3,,,24,29,Completed,
UA014063,23 Aug 26,6,regular,Round 6,Hurlingham Park Blue,GPHC Blue,1,9,1,5,,,18,36,Completed,
UA014064,23 Aug 26,6,regular,Round 6,Kooyong,Murrumbeena,2,8,2,4,,,26,33,Completed,
UA014071,30 Aug 26,7,regular,Round 7,Lauriston,Hurlingham Park Red,1,9,1,5,,,14,33,Completed,
UA014072,30 Aug 26,7,regular,Round 7,GPHC Yellow,Black Rock,2,8,2,4,,,25,26,Completed,
UA014073,30 Aug 26,7,regular,Round 7,Murrumbeena,GPHC Blue,7,3,3,3,,,29,22,Completed,
UA014074,30 Aug 26,7,regular,Round 7,Hurlingham Park Blue,Kooyong,1,9,1,5,,,12,35,Completed,
UA014081,06 Sep 26,8,regular,Round 8,Kooyong,Lauriston,10,0,6,0,,,36,14,Completed,
UA014082,06 Sep 26,8,regular,Round 8,GPHC Blue,GPHC Yellow,3,7,3,3,,,36,37,Completed,
UA014083,06 Sep 26,8,regular,Round 8,Hurlingham Park Blue,Hurlingham Park Red,3,7,3,3,,,26,28,Completed,
UA014084,06 Sep 26,8,regular,Round 8,Murrumbeena,Black Rock,3,7,3,3,,,28,29,Completed,
UA014091,13 Sep 26,9,regular,Round 9,Lauriston,Murrumbeena,1,9,1,5,,,15,32,Completed,
UA014092,13 Sep 26,9,regular,Round 9,GPHC Yellow,Kooyong,9,1,5,1,,,33,16,Completed,
UA014093,13 Sep 26,9,regular,Round 9,Hurlingham Park Red,GPHC Blue,9,1,5,1,,,35,18,Completed,
UA014094,13 Sep 26,9,regular,Round 9,Black Rock,Hurlingham Park Blue,2,8,2,4,,,23,28,Completed,
