fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA004011,19 Jul 26,1,regular,Round 1,Lauriston,Murrumbeena,10,0,6,0,,,36,14,Completed,
UA004012,19 Jul 26,1,regular,Round 1,Tennis World Green,Tennis World Blue,9,1,5,1,,,35,14,Completed,
UA004013,19 Jul 26,1,regular,Round 1,Royal Ave,Hurlingham Park,2,8,2,4,,,18,31,Completed,
UA004014,19 Jul 26,1,regular,Round 1,Carmelite,Elsternwick Park,1,9,1,5,,,17,34,Completed,
UA004021,26 Jul 26,2,regular,Round 2,Elsternwick Park,Lauriston,8,2,4,2,,,28,23,Completed,
UA004022,26 Jul 26,2,regular,Round 2,Murrumbeena,Tennis World Green,1,9,1,5,,,14,30,Completed,
UA004023,26 Jul 26,2,regular,Round 2,Tennis World Blue,Royal Ave,0,10,0,6,,,13,36,Completed,
UA004024,26 Jul 26,2,regular,Round 2,Hurlingham Park,Carmelite,9,1,5,1,,,34,14,Completed,
UA004031,02 Aug 26,3,regular,Round 3,Lauriston,Hurlingham Park,3,7,3,3,,,27,31,Completed,
UA004032,02 Aug 26,3,regular,Round 3,Tennis World Green,Elsternwick Park,7,3,3,3,,,32,30,Completed,
UA004033,02 Aug 26,3,regular,Round 3,Royal Ave,Murrumbeena,9,1,5,1,,,36,25,Completed,
UA004034,02 Aug 26,3,regular,Round 3,Carmelite,Tennis World Blue,8,2,4,2,,,31,24,Completed,
UA004042,09 Aug 26,4,regular,Round 4,Hurlingham Park,Tennis World Green,10,0,6,0,,,37,17,Completed,
UA004043,09 Aug 26,4,regular,Round 4,Elsternwick Park,Royal Ave,10,0,6,0,,,38,17,Completed,
UA004044,09 Aug 26,4,regular,Round 4,Murrumbeena,Carmelite,7,3,3,3,,,27,26,Completed,
pending-ua004-r4-tennis-world-blue-lauriston,09 Aug 26,4,regular,Round 4,Tennis World Blue,Lauriston,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA004051,16 Aug 26,5,regular,Round 5,Royal Ave,Carmelite,2,8,2,4,,,26,29,Completed,
UA004052,16 Aug 26,5,regular,Round 5,Elsternwick Park,Hurlingham Park,3,7,3,3,,,30,31,Completed,
UA004053,16 Aug 26,5,regular,Round 5,Tennis World Blue,Murrumbeena,1,9,1,5,,,18,33,Completed,
UA004054,16 Aug 26,5,regular,Round 5,Lauriston,Tennis World Green,8,2,4,2,,,29,21,Completed,
UA004061,23 Aug 26,6,regular,Round 6,Tennis World Green,Royal Ave,8,2,4,2,,,27,18,Completed,
UA004062,23 Aug 26,6,regular,Round 6,Carmelite,Lauriston,0,10,0,6,,,20,39,Completed,
UA004063,23 Aug 26,6,regular,Round 6,Hurlingham Park,Tennis World Blue,9,1,5,1,,,32,21,Completed,
UA004064,23 Aug 26,6,regular,Round 6,Murrumbeena,Elsternwick Park,2,8,2,4,,,23,33,Completed,
UA004071,30 Aug 26,7,regular,Round 7,Lauriston,Royal Ave,7,3,3,3,,,27,25,Completed,
UA004072,30 Aug 26,7,regular,Round 7,Tennis World Green,Carmelite,10,0,6,0,,,36,12,Completed,
UA004073,30 Aug 26,7,regular,Round 7,Elsternwick Park,Tennis World Blue,10,0,6,0,,,36,10,Completed,
UA004074,30 Aug 26,7,regular,Round 7,Hurlingham Park,Murrumbeena,10,0,6,0,,,37,16,Completed,
UA004081,06 Sep 26,8,regular,Round 8,Murrumbeena,Lauriston,1,9,1,5,,,23,34,Completed,
UA004082,06 Sep 26,8,regular,Round 8,Tennis World Blue,Tennis World Green,0,10,0,6,,,4,36,Completed,
UA004083,06 Sep 26,8,regular,Round 8,Hurlingham Park,Royal Ave,9,1,5,1,,,36,15,Completed,
UA004084,06 Sep 26,8,regular,Round 8,Elsternwick Park,Carmelite,8,2,4,2,,,32,21,Completed,
UA004091,13 Sep 26,9,regular,Round 9,Lauriston,Elsternwick Park,5,5,3,3,,,28,28,Completed,
UA004092,13 Sep 26,9,regular,Round 9,Tennis World Green,Murrumbeena,10,0,6,0,,,39,21,Completed,
UA004093,13 Sep 26,9,regular,Round 9,Royal Ave,Tennis World Blue,9,1,5,1,,,32,20,Completed,
UA004094,13 Sep 26,9,regular,Round 9,Carmelite,Hurlingham Park,8,2,4,2,,,28,16,Completed,
