fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA012011,01 Feb 26,1,regular,Round 1,Tennis World Blue,Royal South Yarra,7,3,3,3,,,30,23,Completed,
UA012013,01 Feb 26,1,regular,Round 1,Elsternwick Park,Tennis World Green,2,8,2,4,,,24,28,Completed,
UA012014,01 Feb 26,1,regular,Round 1,Carmelite,Aspendale,1,9,1,5,,,25,36,Completed,
pending-ua012-r1-kings-park-blue-bye,01 Feb 26,1,regular,Round 1,Kings Park Blue,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012021,08 Feb 26,2,regular,Round 2,Aspendale,Tennis World Blue,9,1,5,1,,,35,20,Completed,
UA012022,08 Feb 26,2,regular,Round 2,Royal South Yarra,Kings Park Blue,10,0,6,0,,,38,19,Completed,
UA012024,08 Feb 26,2,regular,Round 2,Tennis World Green,Carmelite,2,8,2,4,,,23,30,Completed,
pending-ua012-r2-bye-elsternwick-park,08 Feb 26,2,regular,Round 2,Bye,Elsternwick Park,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012031,15 Feb 26,3,regular,Round 3,Tennis World Blue,Tennis World Green,3,7,3,3,,,30,32,Completed,
UA012032,15 Feb 26,3,regular,Round 3,Kings Park Blue,Aspendale,0,10,0,6,,,19,37,Completed,
UA012033,15 Feb 26,3,regular,Round 3,Elsternwick Park,Royal South Yarra,8,2,4,2,,,30,27,Completed,
pending-ua012-r3-carmelite-bye,15 Feb 26,3,regular,Round 3,Carmelite,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012042,22 Feb 26,4,regular,Round 4,Tennis World Green,Kings Park Blue,9,1,5,1,,,33,26,Completed,
UA012043,22 Feb 26,4,regular,Round 4,Aspendale,Elsternwick Park,8,2,4,2,,,33,25,Completed,
UA012044,22 Feb 26,4,regular,Round 4,Royal South Yarra,Carmelite,2,8,2,4,,,18,29,Completed,
pending-ua012-r4-bye-tennis-world-blue,22 Feb 26,4,regular,Round 4,Bye,Tennis World Blue,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012051,01 Mar 26,5,regular,Round 5,Elsternwick Park,Carmelite,2,8,2,4,,,21,29,Completed,
UA012052,01 Mar 26,5,regular,Round 5,Aspendale,Tennis World Green,8,2,4,2,,,29,19,Completed,
UA012054,01 Mar 26,5,regular,Round 5,Tennis World Blue,Kings Park Blue,7,3,3,3,,,31,26,Completed,
pending-ua012-r5-bye-royal-south-yarra,01 Mar 26,5,regular,Round 5,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012061,15 Mar 26,6,regular,Round 6,Kings Park Blue,Elsternwick Park,1,9,1,5,,,17,35,Completed,
UA012062,15 Mar 26,6,regular,Round 6,Carmelite,Tennis World Blue,2,8,2,4,,,27,32,Completed,
UA012064,15 Mar 26,6,regular,Round 6,Royal South Yarra,Aspendale,2,8,2,4,,,24,35,Completed,
pending-ua012-r6-tennis-world-green-bye,15 Mar 26,6,regular,Round 6,Tennis World Green,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012071,22 Mar 26,7,regular,Round 7,Tennis World Blue,Elsternwick Park,8,2,4,2,,,28,19,Completed,
UA012072,22 Mar 26,7,regular,Round 7,Kings Park Blue,Carmelite,1,9,1,5,,,19,34,Completed,
UA012074,22 Mar 26,7,regular,Round 7,Tennis World Green,Royal South Yarra,9,1,5,1,,,37,23,Completed,
pending-ua012-r7-aspendale-bye,22 Mar 26,7,regular,Round 7,Aspendale,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012081,29 Mar 26,8,regular,Round 8,Royal South Yarra,Tennis World Blue,9,1,5,1,,,31,24,Completed,
UA012083,29 Mar 26,8,regular,Round 8,Tennis World Green,Elsternwick Park,10,0,6,0,,,37,17,Completed,
UA012084,29 Mar 26,8,regular,Round 8,Aspendale,Carmelite,2,8,2,4,,,23,27,Completed,
