fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA002011,21 Jul 18,1,regular,Round 1,Kooyong MLC,Carmelite,9,1,5,1,,,37,21,Completed,
AA002012,21 Jul 18,1,regular,Round 1,Royal South Yarra 1,Port Melbourne Red,9,1,5,1,,,32,19,Completed,
AA002013,21 Jul 18,1,regular,Round 1,Port Melbourne Blue,Royal South Yarra 2,2,8,2,4,,,26,27,Completed,
AA002021,28 Jul 18,2,regular,Round 2,Royal South Yarra 2,Kooyong MLC,5,5,3,3,,,25,25,Completed,
AA002022,28 Jul 18,2,regular,Round 2,Port Melbourne Red,Port Melbourne Blue,8,2,4,2,,,31,21,Completed,
AA002023,28 Jul 18,2,regular,Round 2,Carmelite,Royal South Yarra 1,5,5,0,0,,,0,0,Completed,
AA002031,04 Aug 18,3,regular,Round 3,Kooyong MLC,Royal South Yarra 1,9,1,5,1,,,34,26,Completed,
AA002032,04 Aug 18,3,regular,Round 3,Port Melbourne Blue,Carmelite,8,2,4,2,,,33,20,Completed,
AA002033,04 Aug 18,3,regular,Round 3,Royal South Yarra 2,Port Melbourne Red,2,8,2,4,,,20,27,Completed,
pending-aa002-r4-carmelite-royal-south-yarra-2,11 Aug 18,4,regular,Round 4,Carmelite,Royal South Yarra 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa002-r4-port-melbourne-red-kooyong-mlc,11 Aug 18,4,regular,Round 4,Port Melbourne Red,Kooyong MLC,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa002-r4-royal-south-yarra-1-port-melbourne-blue,11 Aug 18,4,regular,Round 4,Royal South Yarra 1,Port Melbourne Blue,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA002051,18 Aug 18,5,regular,Round 5,Kooyong MLC,Port Melbourne Blue,8,2,4,2,,,33,20,Completed,
AA002052,18 Aug 18,5,regular,Round 5,Port Melbourne Red,Carmelite,10,0,6,0,,,36,10,Completed,
AA002053,18 Aug 18,5,regular,Round 5,Royal South Yarra 2,Royal South Yarra 1,1,9,1,5,,,7,34,Completed,
AA002061,25 Aug 18,6,regular,Round 6,Carmelite,Kooyong MLC,7,3,3,3,,,31,30,Completed,
AA002062,25 Aug 18,6,regular,Round 6,Port Melbourne Red,Royal South Yarra 1,8,2,4,2,,,32,19,Completed,
AA002063,25 Aug 18,6,regular,Round 6,Royal South Yarra 2,Port Melbourne Blue,3,7,3,3,,,20,26,Completed,
AA002071,01 Sep 18,7,regular,Round 7,Kooyong MLC,Royal South Yarra 2,9,1,5,1,,,34,11,Completed,
AA002072,01 Sep 18,7,regular,Round 7,Port Melbourne Blue,Port Melbourne Red,2,8,2,4,,,24,29,Completed,
AA002073,01 Sep 18,7,regular,Round 7,Royal South Yarra 1,Carmelite,9,1,5,1,,,34,20,Completed,
AA002081,08 Sep 18,8,regular,Round 8,Royal South Yarra 1,Kooyong MLC,9,1,5,1,,,34,14,Completed,
AA002082,08 Sep 18,8,regular,Round 8,Carmelite,Port Melbourne Blue,2,8,2,4,,,24,29,Completed,
AA002083,08 Sep 18,8,regular,Round 8,Port Melbourne Red,Royal South Yarra 2,9,1,5,1,,,35,13,Completed,
AA002092,15 Sep 18,9,regular,Round 9,Royal South Yarra 2,Carmelite,1,9,1,5,,,19,34,Completed,
AA002093,15 Sep 18,9,regular,Round 9,Port Melbourne Blue,Royal South Yarra 1,1,9,1,5,,,16,36,Completed,
pending-aa002-r9-kooyong-mlc-port-melbourne-red,15 Sep 18,9,regular,Round 9,Kooyong MLC,Port Melbourne Red,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA002101,13 Oct 18,10,regular,Round 10,Port Melbourne Blue,Kooyong MLC,2,8,2,4,,,32,35,Completed,
AA002102,13 Oct 18,10,regular,Round 10,Carmelite,Port Melbourne Red,3,7,3,3,,,23,33,Completed,
AA002103,13 Oct 18,10,regular,Round 10,Royal South Yarra 1,Royal South Yarra 2,8,2,4,2,,,27,21,Completed,
pending-aa002-r11-kooyong-mlc-carmelite,20 Oct 18,11,regular,Round 11,Kooyong MLC,Carmelite,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa002-r11-port-melbourne-blue-royal-south-yarra-2,20 Oct 18,11,regular,Round 11,Port Melbourne Blue,Royal South Yarra 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa002-r11-royal-south-yarra-1-port-melbourne-red,20 Oct 18,11,regular,Round 11,Royal South Yarra 1,Port Melbourne Red,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA002121,27 Oct 18,12,regular,Round 12,Royal South Yarra 2,Kooyong MLC,3,7,3,3,,,27,31,Completed,
AA002122,27 Oct 18,12,regular,Round 12,Port Melbourne Red,Port Melbourne Blue,8,2,4,2,,,28,24,Completed,
AA002123,27 Oct 18,12,regular,Round 12,Carmelite,Royal South Yarra 1,2,8,2,4,,,23,35,Completed,
AA002131,10 Nov 18,13,regular,Round 13,Kooyong MLC,Royal South Yarra 1,9,1,5,1,,,34,19,Completed,
AA002132,10 Nov 18,13,regular,Round 13,Port Melbourne Blue,Carmelite,8,2,4,2,,,30,26,Completed,
AA002133,10 Nov 18,13,regular,Round 13,Royal South Yarra 2,Port Melbourne Red,1,9,1,5,,,18,36,Completed,
AA002141,17 Nov 18,14,regular,Round 14,Port Melbourne Red,Kooyong MLC,8,2,4,2,,,33,25,Completed,
AA002142,17 Nov 18,14,regular,Round 14,Carmelite,Royal South Yarra 2,10,0,6,0,,,36,9,Completed,
AA002143,17 Nov 18,14,regular,Round 14,Royal South Yarra 1,Port Melbourne Blue,3,7,3,3,,,26,29,Completed,
AA002151,24 Nov 18,15,regular,Round 15,Kooyong MLC,Port Melbourne Blue,8,2,4,2,,,29,19,Completed,
AA002153,24 Nov 18,15,regular,Round 15,Royal South Yarra 2,Royal South Yarra 1,3,7,3,3,,,25,28,Completed,
pending-aa002-r15-port-melbourne-red-carmelite,24 Nov 18,15,regular,Round 15,Port Melbourne Red,Carmelite,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
AA002321,,16,grand_final,Grand final · TROLS entry 2,Port Melbourne Red,Kooyong MLC,7,3,3,3,,,28,25,Completed,
