fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA005011,19 Jul 26,1,regular,Round 1,Dendy Park,Kooyong Purple,8,2,4,2,,,31,24,Completed,
UA005012,19 Jul 26,1,regular,Round 1,GPHC Blue,Kooyong Green,0,10,0,6,,,18,37,Completed,
UA005013,19 Jul 26,1,regular,Round 1,FCTC,Lauriston,1,9,1,5,,,21,35,Completed,
UA005014,19 Jul 26,1,regular,Round 1,Parkdale,GPHC Yellow,8,2,4,2,,,32,22,Completed,
UA005021,26 Jul 26,2,regular,Round 2,GPHC Yellow,Dendy Park,1,9,1,5,,,17,31,Completed,
UA005022,26 Jul 26,2,regular,Round 2,Kooyong Purple,GPHC Blue,2,8,2,4,,,23,29,Completed,
UA005023,26 Jul 26,2,regular,Round 2,Kooyong Green,FCTC,7,3,3,3,,,27,23,Completed,
UA005024,26 Jul 26,2,regular,Round 2,Lauriston,Parkdale,2,8,2,4,,,23,26,Completed,
UA005031,02 Aug 26,3,regular,Round 3,Dendy Park,Lauriston,7,3,3,3,,,25,24,Completed,
UA005032,02 Aug 26,3,regular,Round 3,GPHC Blue,GPHC Yellow,8,2,4,2,,,32,30,Completed,
UA005033,02 Aug 26,3,regular,Round 3,FCTC,Kooyong Purple,3,7,3,3,,,29,34,Completed,
UA005034,02 Aug 26,3,regular,Round 3,Parkdale,Kooyong Green,10,0,6,0,,,37,17,Completed,
UA005041,09 Aug 26,4,regular,Round 4,Kooyong Green,Dendy Park,1,9,1,5,,,15,34,Completed,
UA005042,09 Aug 26,4,regular,Round 4,Lauriston,GPHC Blue,10,0,6,0,,,36,11,Completed,
UA005043,09 Aug 26,4,regular,Round 4,GPHC Yellow,FCTC,1,9,1,5,,,26,33,Completed,
UA005044,09 Aug 26,4,regular,Round 4,Kooyong Purple,Parkdale,8,2,4,2,,,33,21,Completed,
UA005051,16 Aug 26,5,regular,Round 5,FCTC,Parkdale,2,8,2,4,,,24,30,Completed,
UA005052,16 Aug 26,5,regular,Round 5,GPHC Yellow,Lauriston,8,2,4,2,,,31,27,Completed,
UA005053,16 Aug 26,5,regular,Round 5,Kooyong Green,Kooyong Purple,2,8,2,4,,,17,30,Completed,
UA005054,16 Aug 26,5,regular,Round 5,Dendy Park,GPHC Blue,3,7,3,3,,,23,24,Completed,
UA005061,23 Aug 26,6,regular,Round 6,GPHC Blue,FCTC,3,7,3,3,,,26,31,Completed,
UA005062,23 Aug 26,6,regular,Round 6,Parkdale,Dendy Park,2,8,2,4,,,24,31,Completed,
UA005063,23 Aug 26,6,regular,Round 6,Lauriston,Kooyong Green,9,1,5,1,,,34,20,Completed,
UA005064,23 Aug 26,6,regular,Round 6,Kooyong Purple,GPHC Yellow,2,8,2,4,,,27,36,Completed,
UA005071,30 Aug 26,7,regular,Round 7,Dendy Park,FCTC,10,0,6,0,,,37,18,Completed,
UA005072,30 Aug 26,7,regular,Round 7,GPHC Blue,Parkdale,8,2,4,2,,,34,33,Completed,
UA005073,30 Aug 26,7,regular,Round 7,GPHC Yellow,Kooyong Green,10,0,6,0,,,38,16,Completed,
UA005074,30 Aug 26,7,regular,Round 7,Lauriston,Kooyong Purple,9,1,5,1,,,36,27,Completed,
UA005081,06 Sep 26,8,regular,Round 8,Kooyong Purple,Dendy Park,2,8,2,4,,,28,33,Completed,
UA005082,06 Sep 26,8,regular,Round 8,Kooyong Green,GPHC Blue,3,7,3,3,,,27,28,Completed,
UA005083,06 Sep 26,8,regular,Round 8,Lauriston,FCTC,8,2,4,2,,,33,28,Completed,
UA005084,06 Sep 26,8,regular,Round 8,GPHC Yellow,Parkdale,10,0,6,0,,,37,19,Completed,
UA005091,13 Sep 26,9,regular,Round 9,Dendy Park,GPHC Yellow,1,9,1,5,,,19,31,Completed,
UA005092,13 Sep 26,9,regular,Round 9,GPHC Blue,Kooyong Purple,8,2,4,2,,,31,24,Completed,
UA005093,13 Sep 26,9,regular,Round 9,FCTC,Kooyong Green,9,1,5,1,,,33,20,Completed,
UA005094,13 Sep 26,9,regular,Round 9,Parkdale,Lauriston,7,3,3,3,,,30,26,Completed,
