fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA012013,19 Jul 26,1,regular,Round 1,Mentone,Royal Ave,2,8,2,4,,,22,30,Completed,
UA012014,19 Jul 26,1,regular,Round 1,Carmelite,Hampton,7,3,3,3,,,29,23,Completed,
pending-ua012-r1-elsternwick-park-royal-south-yarra,19 Jul 26,1,regular,Round 1,Elsternwick Park,Royal South Yarra,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
pending-ua012-r1-le-page-bye,19 Jul 26,1,regular,Round 1,Le Page,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012021,26 Jul 26,2,regular,Round 2,Hampton,Elsternwick Park,2,8,2,4,,,21,28,Completed,
UA012022,26 Jul 26,2,regular,Round 2,Royal South Yarra,Le Page,2,8,2,4,,,19,31,Completed,
UA012024,26 Jul 26,2,regular,Round 2,Royal Ave,Carmelite,2,8,2,4,,,24,30,Completed,
pending-ua012-r2-bye-mentone,26 Jul 26,2,regular,Round 2,Bye,Mentone,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012031,02 Aug 26,3,regular,Round 3,Elsternwick Park,Royal Ave,3,7,3,3,,,27,28,Completed,
UA012032,02 Aug 26,3,regular,Round 3,Le Page,Hampton,2,8,2,4,,,30,30,Completed,
UA012033,02 Aug 26,3,regular,Round 3,Mentone,Royal South Yarra,8,2,4,2,,,33,25,Completed,
pending-ua012-r3-carmelite-bye,02 Aug 26,3,regular,Round 3,Carmelite,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012044,09 Aug 26,4,regular,Round 4,Royal South Yarra,Carmelite,1,9,1,5,,,15,33,Completed,
pending-ua012-r4-bye-elsternwick-park,09 Aug 26,4,regular,Round 4,Bye,Elsternwick Park,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-ua012-r4-hampton-mentone,09 Aug 26,4,regular,Round 4,Hampton,Mentone,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua012-r4-royal-ave-le-page,09 Aug 26,4,regular,Round 4,Royal Ave,Le Page,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA012051,16 Aug 26,5,regular,Round 5,Mentone,Carmelite,9,1,5,1,,,30,12,Completed,
UA012052,16 Aug 26,5,regular,Round 5,Hampton,Royal Ave,8,2,4,2,,,29,22,Completed,
UA012054,16 Aug 26,5,regular,Round 5,Elsternwick Park,Le Page,3,7,3,3,,,26,27,Completed,
pending-ua012-r5-bye-royal-south-yarra,16 Aug 26,5,regular,Round 5,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012061,23 Aug 26,6,regular,Round 6,Le Page,Mentone,2,8,2,4,,,26,32,Completed,
UA012062,23 Aug 26,6,regular,Round 6,Carmelite,Elsternwick Park,8,2,4,2,,,32,23,Completed,
UA012064,23 Aug 26,6,regular,Round 6,Royal South Yarra,Hampton,8,2,4,2,,,27,21,Completed,
pending-ua012-r6-royal-ave-bye,23 Aug 26,6,regular,Round 6,Royal Ave,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012071,30 Aug 26,7,regular,Round 7,Elsternwick Park,Mentone,8,2,4,2,,,35,23,Completed,
UA012072,30 Aug 26,7,regular,Round 7,Le Page,Carmelite,7,3,3,3,,,30,29,Completed,
UA012074,30 Aug 26,7,regular,Round 7,Royal Ave,Royal South Yarra,2,8,2,4,,,29,33,Completed,
pending-ua012-r7-hampton-bye,30 Aug 26,7,regular,Round 7,Hampton,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012081,06 Sep 26,8,regular,Round 8,Royal South Yarra,Elsternwick Park,1,9,1,5,,,13,34,Completed,
UA012083,06 Sep 26,8,regular,Round 8,Royal Ave,Mentone,9,1,5,1,,,33,16,Completed,
UA012084,06 Sep 26,8,regular,Round 8,Hampton,Carmelite,7,3,3,3,,,31,25,Completed,
pending-ua012-r8-bye-le-page,06 Sep 26,8,regular,Round 8,Bye,Le Page,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA012091,13 Sep 26,9,regular,Round 9,Elsternwick Park,Hampton,2,8,2,4,,,21,33,Completed,
UA012092,13 Sep 26,9,regular,Round 9,Le Page,Royal South Yarra,7,3,3,3,,,24,22,Completed,
UA012094,13 Sep 26,9,regular,Round 9,Carmelite,Royal Ave,5,5,3,3,,,23,23,Completed,
pending-ua012-r9-mentone-bye,13 Sep 26,9,regular,Round 9,Mentone,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
