draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua027-r1-kings-park-royal-south-yarra,19 Jul 26,1,regular,Round 1,Kings Park,Royal South Yarra,
draw-ua027-r1-mentone-coatesville,19 Jul 26,1,regular,Round 1,Mentone,Coatesville,
draw-ua027-r1-st-joan-of-arc-bltc,19 Jul 26,1,regular,Round 1,St Joan of Arc,BLTC,
draw-ua027-r2-coatesville-st-joan-of-arc,26 Jul 26,2,regular,Round 2,Coatesville,St Joan of Arc,
draw-ua027-r2-lauriston-kings-park,26 Jul 26,2,regular,Round 2,Lauriston,Kings Park,
draw-ua027-r2-royal-south-yarra-mentone,26 Jul 26,2,regular,Round 2,Royal South Yarra,Mentone,
draw-ua027-r3-kings-park-bltc,2 Aug 26,3,regular,Round 3,Kings Park,BLTC,
draw-ua027-r3-mentone-lauriston,2 Aug 26,3,regular,Round 3,Mentone,Lauriston,
draw-ua027-r3-st-joan-of-arc-royal-south-yarra,2 Aug 26,3,regular,Round 3,St Joan of Arc,Royal South Yarra,
draw-ua027-r4-bltc-mentone,9 Aug 26,4,regular,Round 4,BLTC,Mentone,
draw-ua027-r4-coatesville-kings-park,9 Aug 26,4,regular,Round 4,Coatesville,Kings Park,
draw-ua027-r4-lauriston-st-joan-of-arc,9 Aug 26,4,regular,Round 4,Lauriston,St Joan of Arc,
draw-ua027-r5-bltc-coatesville,16 Aug 26,5,regular,Round 5,BLTC,Coatesville,
draw-ua027-r5-mentone-st-joan-of-arc,16 Aug 26,5,regular,Round 5,Mentone,St Joan of Arc,UA027052
draw-ua027-r5-royal-south-yarra-lauriston,16 Aug 26,5,regular,Round 5,Royal South Yarra,Lauriston,
draw-ua027-r6-coatesville-royal-south-yarra,23 Aug 26,6,regular,Round 6,Coatesville,Royal South Yarra,
draw-ua027-r6-kings-park-mentone,23 Aug 26,6,regular,Round 6,Kings Park,Mentone,UA027064
draw-ua027-r6-lauriston-bltc,23 Aug 26,6,regular,Round 6,Lauriston,BLTC,
draw-ua027-r7-bltc-royal-south-yarra,30 Aug 26,7,regular,Round 7,BLTC,Royal South Yarra,
draw-ua027-r7-coatesville-lauriston,30 Aug 26,7,regular,Round 7,Coatesville,Lauriston,
draw-ua027-r7-kings-park-st-joan-of-arc,30 Aug 26,7,regular,Round 7,Kings Park,St Joan of Arc,
draw-ua027-r8-bltc-st-joan-of-arc,6 Sep 26,8,regular,Round 8,BLTC,St Joan of Arc,
draw-ua027-r8-coatesville-mentone,6 Sep 26,8,regular,Round 8,Coatesville,Mentone,
draw-ua027-r8-royal-south-yarra-kings-park,6 Sep 26,8,regular,Round 8,Royal South Yarra,Kings Park,
draw-ua027-r9-kings-park-lauriston,13 Sep 26,9,regular,Round 9,Kings Park,Lauriston,
draw-ua027-r9-mentone-royal-south-yarra,13 Sep 26,9,regular,Round 9,Mentone,Royal South Yarra,
draw-ua027-r9-st-joan-of-arc-coatesville,13 Sep 26,9,regular,Round 9,St Joan of Arc,Coatesville,
draw-ua027-r10-bltc-kings-park,11 Oct 26,10,regular,Round 10,BLTC,Kings Park,
draw-ua027-r10-lauriston-mentone,11 Oct 26,10,regular,Round 10,Lauriston,Mentone,
draw-ua027-r10-royal-south-yarra-st-joan-of-arc,11 Oct 26,10,regular,Round 10,Royal South Yarra,St Joan of Arc,
draw-ua027-r11-kings-park-coatesville,18 Oct 26,11,regular,Round 11,Kings Park,Coatesville,
draw-ua027-r11-mentone-bltc,18 Oct 26,11,regular,Round 11,Mentone,BLTC,
draw-ua027-r11-st-joan-of-arc-lauriston,18 Oct 26,11,regular,Round 11,St Joan of Arc,Lauriston,
draw-ua027-r12-coatesville-bltc,25 Oct 26,12,regular,Round 12,Coatesville,BLTC,
draw-ua027-r12-lauriston-royal-south-yarra,25 Oct 26,12,regular,Round 12,Lauriston,Royal South Yarra,
draw-ua027-r12-st-joan-of-arc-mentone,25 Oct 26,12,regular,Round 12,St Joan of Arc,Mentone,pending-ua027-r12-st-joan-of-arc-mentone
draw-ua027-r13-bltc-lauriston,8 Nov 26,13,regular,Round 13,BLTC,Lauriston,
draw-ua027-r13-mentone-kings-park,8 Nov 26,13,regular,Round 13,Mentone,Kings Park,UA027134
draw-ua027-r13-royal-south-yarra-coatesville,8 Nov 26,13,regular,Round 13,Royal South Yarra,Coatesville,
draw-ua027-r14-lauriston-coatesville,15 Nov 26,14,regular,Round 14,Lauriston,Coatesville,
draw-ua027-r14-royal-south-yarra-bltc,15 Nov 26,14,regular,Round 14,Royal South Yarra,BLTC,
draw-ua027-r14-st-joan-of-arc-kings-park,15 Nov 26,14,regular,Round 14,St Joan of Arc,Kings Park,
draw-ua38-ua027-UA027301,,16,semi_final,Semi-final,Lauriston,Royal South Yarra Gold,UA027301
draw-ua38-ua027-UA027302,,16,semi_final,Semi-final,St Pats Mentone,Mentone,UA027302
draw-ua38-ua027-UA027321,,17,grand_final,Grand final · TROLS entry 2,Lauriston,Mentone,UA027321
