draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua014-r1-black-rock-murrumbeena,19 Jul 26,1,regular,Round 1,Black Rock,Murrumbeena,
draw-ua014-r1-gphc-yellow-gphc-blue,19 Jul 26,1,regular,Round 1,GPHC Yellow,GPHC Blue,
draw-ua014-r1-hurlingham-park-red-hurlingham-park-blue,19 Jul 26,1,regular,Round 1,Hurlingham Park Red,Hurlingham Park Blue,
draw-ua014-r1-lauriston-kooyong,19 Jul 26,1,regular,Round 1,Lauriston,Kooyong,
draw-ua014-r2-gphc-blue-hurlingham-park-red,26 Jul 26,2,regular,Round 2,GPHC Blue,Hurlingham Park Red,
draw-ua014-r2-hurlingham-park-blue-black-rock,26 Jul 26,2,regular,Round 2,Hurlingham Park Blue,Black Rock,
draw-ua014-r2-kooyong-gphc-yellow,26 Jul 26,2,regular,Round 2,Kooyong,GPHC Yellow,
draw-ua014-r2-murrumbeena-lauriston,26 Jul 26,2,regular,Round 2,Murrumbeena,Lauriston,
draw-ua014-r3-black-rock-gphc-blue,2 Aug 26,3,regular,Round 3,Black Rock,GPHC Blue,
draw-ua014-r3-gphc-yellow-murrumbeena,2 Aug 26,3,regular,Round 3,GPHC Yellow,Murrumbeena,
draw-ua014-r3-hurlingham-park-red-kooyong,2 Aug 26,3,regular,Round 3,Hurlingham Park Red,Kooyong,
draw-ua014-r3-lauriston-hurlingham-park-blue,2 Aug 26,3,regular,Round 3,Lauriston,Hurlingham Park Blue,
draw-ua014-r4-gphc-blue-lauriston,9 Aug 26,4,regular,Round 4,GPHC Blue,Lauriston,
draw-ua014-r4-hurlingham-park-blue-gphc-yellow,9 Aug 26,4,regular,Round 4,Hurlingham Park Blue,GPHC Yellow,
draw-ua014-r4-kooyong-black-rock,9 Aug 26,4,regular,Round 4,Kooyong,Black Rock,
draw-ua014-r4-murrumbeena-hurlingham-park-red,9 Aug 26,4,regular,Round 4,Murrumbeena,Hurlingham Park Red,
draw-ua014-r5-gphc-blue-kooyong,16 Aug 26,5,regular,Round 5,GPHC Blue,Kooyong,
draw-ua014-r5-hurlingham-park-red-black-rock,16 Aug 26,5,regular,Round 5,Hurlingham Park Red,Black Rock,
draw-ua014-r5-lauriston-gphc-yellow,16 Aug 26,5,regular,Round 5,Lauriston,GPHC Yellow,
draw-ua014-r5-murrumbeena-hurlingham-park-blue,16 Aug 26,5,regular,Round 5,Murrumbeena,Hurlingham Park Blue,
draw-ua014-r6-black-rock-lauriston,23 Aug 26,6,regular,Round 6,Black Rock,Lauriston,
draw-ua014-r6-gphc-yellow-hurlingham-park-red,23 Aug 26,6,regular,Round 6,GPHC Yellow,Hurlingham Park Red,
draw-ua014-r6-hurlingham-park-blue-gphc-blue,23 Aug 26,6,regular,Round 6,Hurlingham Park Blue,GPHC Blue,
draw-ua014-r6-kooyong-murrumbeena,23 Aug 26,6,regular,Round 6,Kooyong,Murrumbeena,
draw-ua014-r7-gphc-yellow-black-rock,30 Aug 26,7,regular,Round 7,GPHC Yellow,Black Rock,
draw-ua014-r7-hurlingham-park-blue-kooyong,30 Aug 26,7,regular,Round 7,Hurlingham Park Blue,Kooyong,
draw-ua014-r7-lauriston-hurlingham-park-red,30 Aug 26,7,regular,Round 7,Lauriston,Hurlingham Park Red,
draw-ua014-r7-murrumbeena-gphc-blue,30 Aug 26,7,regular,Round 7,Murrumbeena,GPHC Blue,
draw-ua014-r8-gphc-blue-gphc-yellow,6 Sep 26,8,regular,Round 8,GPHC Blue,GPHC Yellow,
draw-ua014-r8-hurlingham-park-blue-hurlingham-park-red,6 Sep 26,8,regular,Round 8,Hurlingham Park Blue,Hurlingham Park Red,
draw-ua014-r8-kooyong-lauriston,6 Sep 26,8,regular,Round 8,Kooyong,Lauriston,
draw-ua014-r8-murrumbeena-black-rock,6 Sep 26,8,regular,Round 8,Murrumbeena,Black Rock,
draw-ua014-r9-black-rock-hurlingham-park-blue,13 Sep 26,9,regular,Round 9,Black Rock,Hurlingham Park Blue,
draw-ua014-r9-gphc-yellow-kooyong,13 Sep 26,9,regular,Round 9,GPHC Yellow,Kooyong,
draw-ua014-r9-hurlingham-park-red-gphc-blue,13 Sep 26,9,regular,Round 9,Hurlingham Park Red,GPHC Blue,
draw-ua014-r9-lauriston-murrumbeena,13 Sep 26,9,regular,Round 9,Lauriston,Murrumbeena,
draw-ua014-r10-gphc-blue-black-rock,11 Oct 26,10,regular,Round 10,GPHC Blue,Black Rock,
draw-ua014-r10-hurlingham-park-blue-lauriston,11 Oct 26,10,regular,Round 10,Hurlingham Park Blue,Lauriston,
draw-ua014-r10-kooyong-hurlingham-park-red,11 Oct 26,10,regular,Round 10,Kooyong,Hurlingham Park Red,
