fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA001011,05 Feb 22,1,regular,Round 1,Port Melbourne Red,Carmelite,9,1,5,1,,,37,22,Completed,
AA001012,05 Feb 22,1,regular,Round 1,Port Melbourne Blue,Royal South Yarra,7,3,3,3,,,25,24,Completed,
pending-aa001-r1-bye-port-melbourne-green,05 Feb 22,1,regular,Round 1,Bye,Port Melbourne Green,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001021,12 Feb 22,2,regular,Round 2,Port Melbourne Green,Port Melbourne Red,8,2,4,2,,,31,26,Completed,
AA001023,12 Feb 22,2,regular,Round 2,Carmelite,Port Melbourne Blue,2,8,2,4,,,31,35,Completed,
pending-aa001-r2-royal-south-yarra-bye,12 Feb 22,2,regular,Round 2,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001031,19 Feb 22,3,regular,Round 3,Port Melbourne Red,Port Melbourne Blue,7,3,3,3,,,30,25,Completed,
AA001033,19 Feb 22,3,regular,Round 3,Port Melbourne Green,Royal South Yarra,1,9,1,5,,,19,32,Completed,
pending-aa001-r3-bye-carmelite,19 Feb 22,3,regular,Round 3,Bye,Carmelite,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001041,26 Feb 22,4,regular,Round 4,Royal South Yarra,Port Melbourne Red,1,9,1,5,,,23,35,Completed,
AA001042,26 Feb 22,4,regular,Round 4,Carmelite,Port Melbourne Green,3,7,3,3,,,22,24,Completed,
pending-aa001-r4-port-melbourne-blue-bye,26 Feb 22,4,regular,Round 4,Port Melbourne Blue,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r5-port-melbourne-green-port-melbourne-blue,05 Mar 22,5,regular,Round 5,Port Melbourne Green,Port Melbourne Blue,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r5-port-melbourne-red-bye,05 Mar 22,5,regular,Round 5,Port Melbourne Red,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r5-royal-south-yarra-carmelite,05 Mar 22,5,regular,Round 5,Royal South Yarra,Carmelite,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA001061,19 Mar 22,6,regular,Round 6,Carmelite,Port Melbourne Red,2,8,2,4,,,25,31,Completed,
AA001062,19 Mar 22,6,regular,Round 6,Royal South Yarra,Port Melbourne Blue,7,3,3,3,,,26,22,Completed,
pending-aa001-r6-port-melbourne-green-bye,19 Mar 22,6,regular,Round 6,Port Melbourne Green,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001071,26 Mar 22,7,regular,Round 7,Port Melbourne Red,Port Melbourne Green,2,8,2,4,,,26,29,Completed,
AA001073,26 Mar 22,7,regular,Round 7,Port Melbourne Blue,Carmelite,0,10,0,6,,,16,37,Completed,
pending-aa001-r7-bye-royal-south-yarra,26 Mar 22,7,regular,Round 7,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001081,02 Apr 22,8,regular,Round 8,Port Melbourne Blue,Port Melbourne Red,3,7,3,3,,,27,29,Completed,
AA001083,02 Apr 22,8,regular,Round 8,Royal South Yarra,Port Melbourne Green,7,3,3,3,,,33,32,Completed,
pending-aa001-r8-carmelite-bye,02 Apr 22,8,regular,Round 8,Carmelite,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r9-bye-port-melbourne-blue,30 Apr 22,9,regular,Round 9,Bye,Port Melbourne Blue,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa001-r9-port-melbourne-green-carmelite,30 Apr 22,9,regular,Round 9,Port Melbourne Green,Carmelite,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa001-r9-port-melbourne-red-royal-south-yarra,30 Apr 22,9,regular,Round 9,Port Melbourne Red,Royal South Yarra,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA001102,07 May 22,10,regular,Round 10,Carmelite,Royal South Yarra,10,0,6,0,,,36,12,Completed,
AA001103,07 May 22,10,regular,Round 10,Port Melbourne Blue,Port Melbourne Green,1,9,1,5,,,19,34,Completed,
pending-aa001-r10-bye-port-melbourne-red,07 May 22,10,regular,Round 10,Bye,Port Melbourne Red,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001111,14 May 22,11,regular,Round 11,Port Melbourne Red,Carmelite,8,2,4,2,,,32,24,Completed,
AA001112,14 May 22,11,regular,Round 11,Port Melbourne Blue,Royal South Yarra,9,1,5,1,,,30,13,Completed,
pending-aa001-r11-bye-port-melbourne-green,14 May 22,11,regular,Round 11,Bye,Port Melbourne Green,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001121,21 May 22,12,regular,Round 12,Port Melbourne Green,Port Melbourne Red,3,7,3,3,,,23,26,Completed,
AA001123,21 May 22,12,regular,Round 12,Carmelite,Port Melbourne Blue,10,0,6,0,,,37,13,Completed,
pending-aa001-r12-royal-south-yarra-bye,21 May 22,12,regular,Round 12,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001131,28 May 22,13,regular,Round 13,Port Melbourne Red,Port Melbourne Blue,8,2,4,2,,,32,25,Completed,
AA001133,28 May 22,13,regular,Round 13,Port Melbourne Green,Royal South Yarra,3,7,3,3,,,24,27,Completed,
pending-aa001-r13-bye-carmelite,28 May 22,13,regular,Round 13,Bye,Carmelite,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001141,04 Jun 22,14,regular,Round 14,Royal South Yarra,Port Melbourne Red,2,8,2,4,,,21,34,Completed,
AA001142,04 Jun 22,14,regular,Round 14,Carmelite,Port Melbourne Green,9,1,5,1,,,34,27,Completed,
pending-aa001-r14-port-melbourne-blue-bye,04 Jun 22,14,regular,Round 14,Port Melbourne Blue,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA001321,,16,grand_final,Grand final · TROLS entry 2,Port Melbourne Red,Carmelite,8,2,4,2,,,28,24,Completed,
