draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua004-r1-carmelite-elsternwick-park,19 Jul 26,1,regular,Round 1,Carmelite,Elsternwick Park,
draw-ua004-r1-lauriston-murrumbeena,19 Jul 26,1,regular,Round 1,Lauriston,Murrumbeena,
draw-ua004-r1-royal-ave-hurlingham-park,19 Jul 26,1,regular,Round 1,Royal Ave,Hurlingham Park,
draw-ua004-r1-tennis-world-green-tennis-world-blue,19 Jul 26,1,regular,Round 1,Tennis World Green,Tennis World Blue,
draw-ua004-r2-elsternwick-park-lauriston,26 Jul 26,2,regular,Round 2,Elsternwick Park,Lauriston,
draw-ua004-r2-hurlingham-park-carmelite,26 Jul 26,2,regular,Round 2,Hurlingham Park,Carmelite,
draw-ua004-r2-murrumbeena-tennis-world-green,26 Jul 26,2,regular,Round 2,Murrumbeena,Tennis World Green,
draw-ua004-r2-tennis-world-blue-royal-ave,26 Jul 26,2,regular,Round 2,Tennis World Blue,Royal Ave,
draw-ua004-r3-carmelite-tennis-world-blue,2 Aug 26,3,regular,Round 3,Carmelite,Tennis World Blue,
draw-ua004-r3-lauriston-hurlingham-park,2 Aug 26,3,regular,Round 3,Lauriston,Hurlingham Park,
draw-ua004-r3-royal-ave-murrumbeena,2 Aug 26,3,regular,Round 3,Royal Ave,Murrumbeena,
draw-ua004-r3-tennis-world-green-elsternwick-park,2 Aug 26,3,regular,Round 3,Tennis World Green,Elsternwick Park,
draw-ua004-r4-elsternwick-park-royal-ave,9 Aug 26,4,regular,Round 4,Elsternwick Park,Royal Ave,
draw-ua004-r4-hurlingham-park-tennis-world-green,9 Aug 26,4,regular,Round 4,Hurlingham Park,Tennis World Green,
draw-ua004-r4-murrumbeena-carmelite,9 Aug 26,4,regular,Round 4,Murrumbeena,Carmelite,
draw-ua004-r4-tennis-world-blue-lauriston,9 Aug 26,4,regular,Round 4,Tennis World Blue,Lauriston,
draw-ua004-r5-elsternwick-park-hurlingham-park,16 Aug 26,5,regular,Round 5,Elsternwick Park,Hurlingham Park,
draw-ua004-r5-lauriston-tennis-world-green,16 Aug 26,5,regular,Round 5,Lauriston,Tennis World Green,
draw-ua004-r5-royal-ave-carmelite,16 Aug 26,5,regular,Round 5,Royal Ave,Carmelite,
draw-ua004-r5-tennis-world-blue-murrumbeena,16 Aug 26,5,regular,Round 5,Tennis World Blue,Murrumbeena,
draw-ua004-r6-carmelite-lauriston,23 Aug 26,6,regular,Round 6,Carmelite,Lauriston,
draw-ua004-r6-hurlingham-park-tennis-world-blue,23 Aug 26,6,regular,Round 6,Hurlingham Park,Tennis World Blue,
draw-ua004-r6-murrumbeena-elsternwick-park,23 Aug 26,6,regular,Round 6,Murrumbeena,Elsternwick Park,
draw-ua004-r6-tennis-world-green-royal-ave,23 Aug 26,6,regular,Round 6,Tennis World Green,Royal Ave,
draw-ua004-r7-elsternwick-park-tennis-world-blue,30 Aug 26,7,regular,Round 7,Elsternwick Park,Tennis World Blue,
draw-ua004-r7-hurlingham-park-murrumbeena,30 Aug 26,7,regular,Round 7,Hurlingham Park,Murrumbeena,
draw-ua004-r7-lauriston-royal-ave,30 Aug 26,7,regular,Round 7,Lauriston,Royal Ave,
draw-ua004-r7-tennis-world-green-carmelite,30 Aug 26,7,regular,Round 7,Tennis World Green,Carmelite,
draw-ua004-r8-elsternwick-park-carmelite,6 Sep 26,8,regular,Round 8,Elsternwick Park,Carmelite,
