fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA004011,18 Jul 26,1,regular,Round 1,Mentone,Clarinda,9,1,5,1,,,31,18,Completed,
AA004012,18 Jul 26,1,regular,Round 1,Port Melbourne,St Louis de Mont,1,9,1,5,,,11,34,Completed,
AA004013,18 Jul 26,1,regular,Round 1,Ormond,Carmelite,8,2,4,2,,,30,25,Completed,
AA004014,18 Jul 26,1,regular,Round 1,Kings Park,Maccabi,9,1,5,1,,,35,17,Completed,
AA004022,25 Jul 26,2,regular,Round 2,Clarinda,Port Melbourne,2,8,2,4,,,25,32,Completed,
AA004023,25 Jul 26,2,regular,Round 2,St Louis de Mont,Ormond,10,0,6,0,,,37,13,Completed,
AA004024,25 Jul 26,2,regular,Round 2,Carmelite,Kings Park,8,2,2,0,,,15,9,Completed,
pending-aa004-r2-maccabi-mentone,25 Jul 26,2,regular,Round 2,Maccabi,Mentone,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA004031,01 Aug 26,3,regular,Round 3,Mentone,Carmelite,8,2,4,2,,,25,24,Completed,
AA004032,01 Aug 26,3,regular,Round 3,Port Melbourne,Maccabi,8,2,4,2,,,31,26,Completed,
AA004033,01 Aug 26,3,regular,Round 3,Ormond,Clarinda,8,2,4,2,,,29,22,Completed,
AA004034,01 Aug 26,3,regular,Round 3,Kings Park,St Louis de Mont,1,9,1,5,,,18,33,Completed,
AA004041,08 Aug 26,4,regular,Round 4,St Louis de Mont,Mentone,9,1,5,1,,,34,10,Completed,
AA004042,08 Aug 26,4,regular,Round 4,Carmelite,Port Melbourne,10,0,6,0,,,39,24,Completed,
AA004043,08 Aug 26,4,regular,Round 4,Maccabi,Ormond,10,0,6,0,,,37,18,Completed,
AA004044,08 Aug 26,4,regular,Round 4,Clarinda,Kings Park,3,7,3,3,,,19,24,Completed,
AA004051,15 Aug 26,5,regular,Round 5,Ormond,Kings Park,1,9,1,5,,,27,34,Completed,
AA004052,15 Aug 26,5,regular,Round 5,Maccabi,Carmelite,9,1,5,1,,,32,19,Completed,
AA004053,15 Aug 26,5,regular,Round 5,St Louis de Mont,Clarinda,10,0,6,0,,,36,3,Completed,
AA004054,15 Aug 26,5,regular,Round 5,Mentone,Port Melbourne,8,2,4,2,,,30,23,Completed,
AA004061,22 Aug 26,6,regular,Round 6,Port Melbourne,Ormond,8,2,4,2,,,31,21,Completed,
AA004062,22 Aug 26,6,regular,Round 6,Kings Park,Mentone,1,9,1,5,,,19,33,Completed,
AA004063,22 Aug 26,6,regular,Round 6,Carmelite,St Louis de Mont,8,2,4,2,,,29,21,Completed,
AA004064,22 Aug 26,6,regular,Round 6,Clarinda,Maccabi,3,7,3,3,,,27,30,Completed,
AA004071,29 Aug 26,7,regular,Round 7,Mentone,Ormond,3,7,3,3,,,22,29,Completed,
AA004072,29 Aug 26,7,regular,Round 7,Port Melbourne,Kings Park,9,1,5,1,,,34,19,Completed,
AA004073,29 Aug 26,7,regular,Round 7,Maccabi,St Louis de Mont,8,2,4,2,,,31,20,Completed,
AA004074,29 Aug 26,7,regular,Round 7,Carmelite,Clarinda,9,1,5,1,,,36,15,Completed,
AA004084,05 Sep 26,8,regular,Round 8,Maccabi,Kings Park,10,0,6,0,,,36,0,Completed,
pending-aa004-r8-carmelite-ormond,05 Sep 26,8,regular,Round 8,Carmelite,Ormond,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa004-r8-clarinda-mentone,05 Sep 26,8,regular,Round 8,Clarinda,Mentone,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa004-r8-st-louis-de-mont-port-melbourne,05 Sep 26,8,regular,Round 8,St Louis de Mont,Port Melbourne,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA004091,12 Sep 26,9,regular,Round 9,Mentone,Maccabi,8,2,4,2,,,31,26,Completed,
AA004093,12 Sep 26,9,regular,Round 9,Ormond,St Louis de Mont,2,8,2,4,,,21,31,Completed,
pending-aa004-r9-kings-park-carmelite,12 Sep 26,9,regular,Round 9,Kings Park,Carmelite,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
pending-aa004-r9-port-melbourne-clarinda,12 Sep 26,9,regular,Round 9,Port Melbourne,Clarinda,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
