fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA001013,19 Jul 26,1,regular,Round 1,Highmoor Uniting,Black Rock,5,2,2,1,3,2,23,23,Completed,
UA001014,19 Jul 26,1,regular,Round 1,Caulfield Rec,Mentone,6,2,2,1,4,2,35,22,Completed,
pending-ua001-r1-bltc-blue-bltc-white,19 Jul 26,1,regular,Round 1,BLTC Blue,BLTC White,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua001-r1-bltc-green-royal-south-yarra,19 Jul 26,1,regular,Round 1,BLTC Green,Royal South Yarra,,,,,,,,,Forfeited To,No individual scorecard / no rubbers recorded
UA001021,26 Jul 26,2,regular,Round 2,Mentone,BLTC Blue,0,7,0,3,0,5,11,33,Completed,
UA001022,26 Jul 26,2,regular,Round 2,BLTC White,BLTC Green,2,6,1,2,2,4,26,34,Completed,
UA001023,26 Jul 26,2,regular,Round 2,Royal South Yarra,Highmoor Uniting,0,7,0,3,0,5,19,33,Completed,
UA001024,26 Jul 26,2,regular,Round 2,Black Rock,Caulfield Rec,5,2,2,1,3,2,23,22,Completed,
UA001031,02 Aug 26,3,regular,Round 3,BLTC Blue,Black Rock,7,0,3,0,5,0,32,15,Completed,
UA001032,02 Aug 26,3,regular,Round 3,BLTC Green,Mentone,5,2,2,1,3,2,24,20,Completed,
UA001033,02 Aug 26,3,regular,Round 3,Highmoor Uniting,BLTC White,6,3,2,1,4,3,44,44,Completed,
UA001034,02 Aug 26,3,regular,Round 3,Caulfield Rec,Royal South Yarra,7,0,3,0,5,0,32,7,Completed,
UA001041,09 Aug 26,4,regular,Round 4,Royal South Yarra,BLTC Blue,0,7,0,3,0,5,15,32,Completed,
pending-ua001-r4-black-rock-bltc-green,09 Aug 26,4,regular,Round 4,Black Rock,BLTC Green,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua001-r4-bltc-white-caulfield-rec,09 Aug 26,4,regular,Round 4,BLTC White,Caulfield Rec,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua001-r4-mentone-highmoor-uniting,09 Aug 26,4,regular,Round 4,Mentone,Highmoor Uniting,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA001051,16 Aug 26,5,regular,Round 5,Highmoor Uniting,Caulfield Rec,5,2,2,1,3,2,23,23,Completed,
UA001052,16 Aug 26,5,regular,Round 5,Mentone,Black Rock,1,7,0,3,1,5,29,36,Completed,
UA001053,16 Aug 26,5,regular,Round 5,Royal South Yarra,BLTC White,5,2,2,1,3,2,22,16,Completed,
UA001054,16 Aug 26,5,regular,Round 5,BLTC Blue,BLTC Green,7,1,3,0,5,1,35,15,Completed,
UA001061,23 Aug 26,6,regular,Round 6,BLTC Green,Highmoor Uniting,1,7,0,3,1,5,22,37,Completed,
UA001062,23 Aug 26,6,regular,Round 6,Caulfield Rec,BLTC Blue,6,2,2,1,4,2,33,30,Completed,
UA001063,23 Aug 26,6,regular,Round 6,Black Rock,Royal South Yarra,7,0,3,0,5,0,33,16,Completed,
UA001064,23 Aug 26,6,regular,Round 6,BLTC White,Mentone,7,0,3,0,5,0,33,10,Completed,
UA001071,30 Aug 26,7,regular,Round 7,BLTC Blue,Highmoor Uniting,2,6,1,2,2,4,26,36,Completed,
UA001072,30 Aug 26,7,regular,Round 7,BLTC Green,Caulfield Rec,0,7,0,3,0,5,9,32,Completed,
UA001074,30 Aug 26,7,regular,Round 7,Black Rock,BLTC White,1,6,1,2,1,4,13,29,Completed,
pending-ua001-r7-mentone-royal-south-yarra,30 Aug 26,7,regular,Round 7,Mentone,Royal South Yarra,,,,,,,,,Forfeited To,No individual scorecard / no rubbers recorded
UA001081,06 Sep 26,8,regular,Round 8,BLTC White,BLTC Blue,2,5,1,2,2,3,28,25,Completed,
UA001082,06 Sep 26,8,regular,Round 8,Royal South Yarra,BLTC Green,1,7,0,3,1,5,17,37,Completed,
UA001083,06 Sep 26,8,regular,Round 8,Black Rock,Highmoor Uniting,1,7,0,3,1,5,23,38,Completed,
UA001084,06 Sep 26,8,regular,Round 8,Mentone,Caulfield Rec,1,7,0,3,1,5,24,39,Completed,
UA001091,13 Sep 26,9,regular,Round 9,BLTC Blue,Mentone,6,2,2,1,4,2,38,21,Completed,
UA001092,13 Sep 26,9,regular,Round 9,BLTC Green,BLTC White,0,7,0,3,0,5,12,32,Completed,
UA001093,13 Sep 26,9,regular,Round 9,Highmoor Uniting,Royal South Yarra,7,0,3,0,5,0,32,7,Completed,
UA001094,13 Sep 26,9,regular,Round 9,Caulfield Rec,Black Rock,6,1,2,1,4,1,32,15,Completed,
