fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA015011,31 Jan 26,1,regular,Round 1,Clarinda,BLTC,0,10,0,6,,,10,36,Completed,
AA015014,31 Jan 26,1,regular,Round 1,Kings Park,Maccabi,10,0,6,0,,,36,10,Completed,
pending-aa015-r1-chelsea-heights-ormond,31 Jan 26,1,regular,Round 1,Chelsea Heights,Ormond,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
pending-aa015-r1-glen-huntly-bye,31 Jan 26,1,regular,Round 1,Glen Huntly,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015021,07 Feb 26,2,regular,Round 2,Maccabi,Clarinda,10,0,6,0,,,37,18,Completed,
AA015022,07 Feb 26,2,regular,Round 2,BLTC,Glen Huntly,8,2,4,2,,,31,25,Completed,
AA015024,07 Feb 26,2,regular,Round 2,Ormond,Kings Park,1,9,1,5,,,10,30,Completed,
pending-aa015-r2-bye-chelsea-heights,07 Feb 26,2,regular,Round 2,Bye,Chelsea Heights,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015031,14 Feb 26,3,regular,Round 3,Clarinda,Ormond,8,2,4,2,,,31,28,Completed,
AA015032,14 Feb 26,3,regular,Round 3,Glen Huntly,Maccabi,8,2,4,2,,,34,25,Completed,
AA015033,14 Feb 26,3,regular,Round 3,Chelsea Heights,BLTC,2,8,2,4,,,23,30,Completed,
pending-aa015-r3-kings-park-bye,14 Feb 26,3,regular,Round 3,Kings Park,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015042,21 Feb 26,4,regular,Round 4,Ormond,Glen Huntly,1,9,1,5,,,22,34,Completed,
AA015043,21 Feb 26,4,regular,Round 4,Maccabi,Chelsea Heights,9,1,5,1,,,36,16,Completed,
AA015044,21 Feb 26,4,regular,Round 4,BLTC,Kings Park,3,7,3,3,,,24,30,Completed,
pending-aa015-r4-bye-clarinda,21 Feb 26,4,regular,Round 4,Bye,Clarinda,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015051,28 Feb 26,5,regular,Round 5,Chelsea Heights,Kings Park,0,10,0,6,,,3,36,Completed,
AA015052,28 Feb 26,5,regular,Round 5,Maccabi,Ormond,9.5,0.5,5,0,,,30,10,Completed,
AA015054,28 Feb 26,5,regular,Round 5,Clarinda,Glen Huntly,0,10,0,6,,,18,37,Completed,
pending-aa015-r5-bye-bltc,28 Feb 26,5,regular,Round 5,Bye,BLTC,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015061,14 Mar 26,6,regular,Round 6,Glen Huntly,Chelsea Heights,10,0,6,0,,,36,6,Completed,
AA015062,14 Mar 26,6,regular,Round 6,Kings Park,Clarinda,10,0,6,0,,,36,3,Completed,
AA015064,14 Mar 26,6,regular,Round 6,BLTC,Maccabi,8,2,4,2,,,32,25,Completed,
pending-aa015-r6-ormond-bye,14 Mar 26,6,regular,Round 6,Ormond,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015071,21 Mar 26,7,regular,Round 7,Clarinda,Chelsea Heights,3,7,3,3,,,22,28,Completed,
AA015072,21 Mar 26,7,regular,Round 7,Glen Huntly,Kings Park,1,9,1,5,,,14,36,Completed,
AA015074,21 Mar 26,7,regular,Round 7,Ormond,BLTC,7,3,3,3,,,29,27,Completed,
pending-aa015-r7-maccabi-bye,21 Mar 26,7,regular,Round 7,Maccabi,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015081,28 Mar 26,8,regular,Round 8,BLTC,Clarinda,10,0,6,0,,,36,10,Completed,
AA015084,28 Mar 26,8,regular,Round 8,Maccabi,Kings Park,1,9,1,5,,,18,33,Completed,
pending-aa015-r8-bye-glen-huntly,28 Mar 26,8,regular,Round 8,Bye,Glen Huntly,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa015-r8-ormond-chelsea-heights,28 Mar 26,8,regular,Round 8,Ormond,Chelsea Heights,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
AA015091,02 May 26,9,regular,Round 9,Clarinda,Maccabi,0,10,0,6,,,14,36,Completed,
AA015092,02 May 26,9,regular,Round 9,Glen Huntly,BLTC,7,3,3,3,,,27,26,Completed,
AA015094,02 May 26,9,regular,Round 9,Kings Park,Ormond,9,1,5,1,,,34,17,Completed,
pending-aa015-r9-chelsea-heights-bye,02 May 26,9,regular,Round 9,Chelsea Heights,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015101,09 May 26,10,regular,Round 10,Ormond,Clarinda,9,1,5,1,,,32,20,Completed,
AA015103,09 May 26,10,regular,Round 10,BLTC,Chelsea Heights,9,1,5,1,,,34,14,Completed,
pending-aa015-r10-bye-kings-park,09 May 26,10,regular,Round 10,Bye,Kings Park,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa015-r10-maccabi-glen-huntly,09 May 26,10,regular,Round 10,Maccabi,Glen Huntly,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA015112,16 May 26,11,regular,Round 11,Glen Huntly,Ormond,9,1,5,1,,,31,17,Completed,
AA015113,16 May 26,11,regular,Round 11,Chelsea Heights,Maccabi,2,8,2,4,,,23,32,Completed,
AA015114,16 May 26,11,regular,Round 11,Kings Park,BLTC,5,5,3,3,,,21,21,Completed,
pending-aa015-r11-clarinda-bye,16 May 26,11,regular,Round 11,Clarinda,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015121,23 May 26,12,regular,Round 12,Kings Park,Chelsea Heights,10,0,6,0,,,36,15,Completed,
AA015122,23 May 26,12,regular,Round 12,Ormond,Maccabi,3,7,3,3,,,24,34,Completed,
AA015124,23 May 26,12,regular,Round 12,Glen Huntly,Clarinda,10,0,6,0,,,36,7,Completed,
pending-aa015-r12-bltc-bye,23 May 26,12,regular,Round 12,BLTC,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015131,30 May 26,13,regular,Round 13,Chelsea Heights,Glen Huntly,0,10,0,6,,,8,36,Completed,
AA015132,30 May 26,13,regular,Round 13,Clarinda,Kings Park,0,10,0,6,,,5,36,Completed,
AA015134,30 May 26,13,regular,Round 13,Maccabi,BLTC,8,2,4,2,,,32,23,Completed,
pending-aa015-r13-bye-ormond,30 May 26,13,regular,Round 13,Bye,Ormond,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA015301,,16,semi_final,Semi-final,Kings Park,BLTC,9,1,5,1,,,34,17,Completed,
AA015302,,16,semi_final,Semi-final,Glen Huntly,Maccabi,8,2,4,2,,,31,22,Completed,
pending-aa015-r17-kings-park-glen-huntly,,17,grand_final,Grand final · TROLS entry 2,Kings Park,Glen Huntly,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
