draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua013-r1-bltc-kings-park,19 Jul 26,1,regular,Round 1,BLTC,Kings Park,
draw-ua013-r1-kooyong-hurlingham-park,19 Jul 26,1,regular,Round 1,Kooyong,Hurlingham Park,
draw-ua013-r1-mentone-black-rock,19 Jul 26,1,regular,Round 1,Mentone,Black Rock,
draw-ua013-r1-st-andrews-mb-highmoor-uniting,19 Jul 26,1,regular,Round 1,St Andrews MB,Highmoor Uniting,
draw-ua013-r2-black-rock-kooyong,26 Jul 26,2,regular,Round 2,Black Rock,Kooyong,
draw-ua013-r2-highmoor-uniting-mentone,26 Jul 26,2,regular,Round 2,Highmoor Uniting,Mentone,
draw-ua013-r2-hurlingham-park-bltc,26 Jul 26,2,regular,Round 2,Hurlingham Park,BLTC,
draw-ua013-r2-kings-park-st-andrews-mb,26 Jul 26,2,regular,Round 2,Kings Park,St Andrews MB,
draw-ua013-r3-bltc-black-rock,2 Aug 26,3,regular,Round 3,BLTC,Black Rock,
draw-ua013-r3-kooyong-highmoor-uniting,2 Aug 26,3,regular,Round 3,Kooyong,Highmoor Uniting,
draw-ua013-r3-mentone-kings-park,2 Aug 26,3,regular,Round 3,Mentone,Kings Park,
draw-ua013-r3-st-andrews-mb-hurlingham-park,2 Aug 26,3,regular,Round 3,St Andrews MB,Hurlingham Park,
draw-ua013-r4-black-rock-st-andrews-mb,9 Aug 26,4,regular,Round 4,Black Rock,St Andrews MB,
draw-ua013-r4-highmoor-uniting-bltc,9 Aug 26,4,regular,Round 4,Highmoor Uniting,BLTC,
draw-ua013-r4-hurlingham-park-mentone,9 Aug 26,4,regular,Round 4,Hurlingham Park,Mentone,
draw-ua013-r4-kings-park-kooyong,9 Aug 26,4,regular,Round 4,Kings Park,Kooyong,
draw-ua013-r5-black-rock-highmoor-uniting,16 Aug 26,5,regular,Round 5,Black Rock,Highmoor Uniting,
draw-ua013-r5-kings-park-hurlingham-park,16 Aug 26,5,regular,Round 5,Kings Park,Hurlingham Park,
draw-ua013-r5-kooyong-bltc,16 Aug 26,5,regular,Round 5,Kooyong,BLTC,
draw-ua013-r5-st-andrews-mb-mentone,16 Aug 26,5,regular,Round 5,St Andrews MB,Mentone,
draw-ua013-r6-bltc-st-andrews-mb,23 Aug 26,6,regular,Round 6,BLTC,St Andrews MB,
draw-ua013-r6-highmoor-uniting-kings-park,23 Aug 26,6,regular,Round 6,Highmoor Uniting,Kings Park,
draw-ua013-r6-hurlingham-park-black-rock,23 Aug 26,6,regular,Round 6,Hurlingham Park,Black Rock,
