fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA020011,17 Jul 22,1,regular,Round 1,BLTC,Dendy Park,5,5,3,3,,,25,25,Completed,
UA020012,17 Jul 22,1,regular,Round 1,Black Rock,Lauriston,5,5,3,3,,,30,30,Completed,
UA020013,17 Jul 22,1,regular,Round 1,Victory Park,Coatesville,8,2,4,2,,,25,21,Completed,
UA020014,17 Jul 22,1,regular,Round 1,St Andrews MB,St Pats Mentone,8,2,4,2,,,25,22,Completed,
UA020021,24 Jul 22,2,regular,Round 2,St Pats Mentone,BLTC,8,2,4,2,,,28,18,Completed,
UA020022,24 Jul 22,2,regular,Round 2,Dendy Park,Black Rock,2,8,2,4,,,21,31,Completed,
UA020023,24 Jul 22,2,regular,Round 2,Lauriston,Victory Park,2,8,2,4,,,18,28,Completed,
UA020024,24 Jul 22,2,regular,Round 2,Coatesville,St Andrews MB,9,1,5,1,,,35,21,Completed,
UA020031,31 Jul 22,3,regular,Round 3,BLTC,Coatesville,9,1,5,1,,,37,23,Completed,
UA020032,31 Jul 22,3,regular,Round 3,Black Rock,St Pats Mentone,10,0,6,0,,,36,6,Completed,
UA020033,31 Jul 22,3,regular,Round 3,Victory Park,Dendy Park,3,7,3,3,,,19,28,Completed,
UA020034,31 Jul 22,3,regular,Round 3,St Andrews MB,Lauriston,2,8,2,4,,,17,27,Completed,
UA020041,07 Aug 22,4,regular,Round 4,Lauriston,BLTC,8,2,4,2,,,31,25,Completed,
UA020042,07 Aug 22,4,regular,Round 4,Coatesville,Black Rock,0,10,0,6,,,21,37,Completed,
UA020043,07 Aug 22,4,regular,Round 4,St Pats Mentone,Victory Park,2,8,2,4,,,22,34,Completed,
UA020044,07 Aug 22,4,regular,Round 4,Dendy Park,St Andrews MB,9,1,5,1,,,33,17,Completed,
UA020051,14 Aug 22,5,regular,Round 5,Victory Park,St Andrews MB,9,1,5,1,,,33,11,Completed,
UA020052,14 Aug 22,5,regular,Round 5,St Pats Mentone,Coatesville,2,8,2,4,,,18,28,Completed,
UA020053,14 Aug 22,5,regular,Round 5,Lauriston,Dendy Park,3,7,3,3,,,23,29,Completed,
UA020054,14 Aug 22,5,regular,Round 5,BLTC,Black Rock,3,7,3,3,,,28,32,Completed,
UA020061,21 Aug 22,6,regular,Round 6,Black Rock,Victory Park,1,9,1,5,,,14,35,Completed,
UA020062,21 Aug 22,6,regular,Round 6,St Andrews MB,BLTC,1,9,1,5,,,19,36,Completed,
UA020063,21 Aug 22,6,regular,Round 6,Coatesville,Lauriston,8,2,4,2,,,29,18,Completed,
UA020064,21 Aug 22,6,regular,Round 6,Dendy Park,St Pats Mentone,8,2,4,2,,,34,24,Completed,
UA020071,28 Aug 22,7,regular,Round 7,BLTC,Victory Park,7,3,3,3,,,21,19,Completed,
UA020072,28 Aug 22,7,regular,Round 7,Black Rock,St Andrews MB,9,1,5,1,,,33,16,Completed,
UA020073,28 Aug 22,7,regular,Round 7,St Pats Mentone,Lauriston,7,3,3,3,,,31,30,Completed,
UA020074,28 Aug 22,7,regular,Round 7,Coatesville,Dendy Park,3,7,3,3,,,24,30,Completed,
UA020081,04 Sep 22,8,regular,Round 8,Dendy Park,BLTC,7,3,3,3,,,32,25,Completed,
UA020082,04 Sep 22,8,regular,Round 8,Lauriston,Black Rock,2,8,2,4,,,20,32,Completed,
UA020083,04 Sep 22,8,regular,Round 8,Coatesville,Victory Park,2,8,2,4,,,17,28,Completed,
UA020084,04 Sep 22,8,regular,Round 8,St Pats Mentone,St Andrews MB,7,3,3,3,,,23,19,Completed,
UA020091,11 Sep 22,9,regular,Round 9,BLTC,St Pats Mentone,10,0,6,0,,,36,6,Completed,
UA020092,11 Sep 22,9,regular,Round 9,Black Rock,Dendy Park,8,2,4,2,,,34,23,Completed,
UA020093,11 Sep 22,9,regular,Round 9,Victory Park,Lauriston,7,3,3,3,,,27,24,Completed,
UA020094,11 Sep 22,9,regular,Round 9,St Andrews MB,Coatesville,2,8,2,4,,,19,29,Completed,
UA020101,09 Oct 22,10,regular,Round 10,Coatesville,BLTC,7,3,3,3,,,24,19,Completed,
UA020102,09 Oct 22,10,regular,Round 10,St Pats Mentone,Black Rock,7,3,3,3,,,25,21,Completed,
UA020103,09 Oct 22,10,regular,Round 10,Dendy Park,Victory Park,5,5,3,3,,,25,25,Completed,
UA020104,09 Oct 22,10,regular,Round 10,Lauriston,St Andrews MB,1,9,1,5,,,19,37,Completed,
UA020111,16 Oct 22,11,regular,Round 11,BLTC,Lauriston,8,2,4,2,,,34,21,Completed,
UA020113,16 Oct 22,11,regular,Round 11,Victory Park,St Pats Mentone,8,2,4,2,,,34,26,Completed,
UA020114,16 Oct 22,11,regular,Round 11,St Andrews MB,Dendy Park,1,9,1,5,,,16,30,Completed,
pending-ua020-r11-black-rock-coatesville,16 Oct 22,11,regular,Round 11,Black Rock,Coatesville,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA020121,23 Oct 22,12,regular,Round 12,St Andrews MB,Victory Park,7,3,3,3,,,26,20,Completed,
UA020122,23 Oct 22,12,regular,Round 12,Coatesville,St Pats Mentone,9,1,5,1,,,32,23,Completed,
UA020123,23 Oct 22,12,regular,Round 12,Dendy Park,Lauriston,9,1,5,1,,,32,10,Completed,
UA020124,23 Oct 22,12,regular,Round 12,Black Rock,BLTC,3,7,3,3,,,24,26,Completed,
UA020131,06 Nov 22,13,regular,Round 13,Victory Park,Black Rock,3,7,3,3,,,21,26,Completed,
UA020132,06 Nov 22,13,regular,Round 13,BLTC,St Andrews MB,10,0,6,0,,,40,27,Completed,
UA020133,06 Nov 22,13,regular,Round 13,Lauriston,Coatesville,2,8,2,4,,,21,28,Completed,
UA020134,06 Nov 22,13,regular,Round 13,St Pats Mentone,Dendy Park,0,10,0,6,,,15,37,Completed,
UA020141,13 Nov 22,14,regular,Round 14,Victory Park,BLTC,9,1,5,1,,,32,6,Completed,
UA020142,13 Nov 22,14,regular,Round 14,St Andrews MB,Black Rock,3,7,3,3,,,26,30,Completed,
UA020143,13 Nov 22,14,regular,Round 14,Lauriston,St Pats Mentone,9,1,5,1,,,30,13,Completed,
UA020144,13 Nov 22,14,regular,Round 14,Dendy Park,Coatesville,0,10,0,6,,,21,38,Completed,
UA020301,,16,semi_final,Semi-final,Victory Park,Coatesville,0,10,0,6,,,0,36,Completed,
UA020302,,16,semi_final,Semi-final,Black Rock,Dendy Park,3,7,3,3,,,25,26,Completed,
UA020321,,17,grand_final,Grand final · TROLS entry 2,Dendy Park,Coatesville,9,1,5,1,,,36,13,Completed,
