fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA005011,02 Feb 19,1,regular,Round 1,Kooyong MLC1,Kooyong MLC2,7,3,3,3,,,26,25,Completed,
AA005013,02 Feb 19,1,regular,Round 1,Port Melbourne Red,Port Melbourne Blue,9,1,5,1,,,33,18,Completed,
AA005014,02 Feb 19,1,regular,Round 1,Carmelite 2,Royal South Yarra,3,7,3,3,,,22,28,Completed,
pending-aa005-r1-carmelite-1-bye,02 Feb 19,1,regular,Round 1,Carmelite 1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa005-r2-bye-port-melbourne-red,09 Feb 19,2,regular,Round 2,Bye,Port Melbourne Red,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa005-r2-kooyong-mlc2-carmelite-1,09 Feb 19,2,regular,Round 2,Kooyong MLC2,Carmelite 1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa005-r2-port-melbourne-blue-carmelite-2,09 Feb 19,2,regular,Round 2,Port Melbourne Blue,Carmelite 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa005-r2-royal-south-yarra-kooyong-mlc1,09 Feb 19,2,regular,Round 2,Royal South Yarra,Kooyong MLC1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA005031,16 Feb 19,3,regular,Round 3,Kooyong MLC1,Port Melbourne Blue,10,0,6,0,,,37,11,Completed,
AA005032,16 Feb 19,3,regular,Round 3,Carmelite 1,Royal South Yarra,8,2,4,2,,,31,25,Completed,
AA005033,16 Feb 19,3,regular,Round 3,Port Melbourne Red,Kooyong MLC2,8,2,4,2,,,36,26,Completed,
pending-aa005-r3-carmelite-2-bye,16 Feb 19,3,regular,Round 3,Carmelite 2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005042,23 Feb 19,4,regular,Round 4,Port Melbourne Blue,Carmelite 1,2,8,2,4,,,18,32,Completed,
AA005043,23 Feb 19,4,regular,Round 4,Royal South Yarra,Port Melbourne Red,3,7,3,3,,,22,29,Completed,
AA005044,23 Feb 19,4,regular,Round 4,Kooyong MLC2,Carmelite 2,3,7,3,3,,,18,24,Completed,
pending-aa005-r4-bye-kooyong-mlc1,23 Feb 19,4,regular,Round 4,Bye,Kooyong MLC1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005051,02 Mar 19,5,regular,Round 5,Port Melbourne Red,Carmelite 2,9,1,5,1,,,33,19,Completed,
AA005052,02 Mar 19,5,regular,Round 5,Royal South Yarra,Port Melbourne Blue,2,8,2,4,,,25,32,Completed,
AA005054,02 Mar 19,5,regular,Round 5,Kooyong MLC1,Carmelite 1,1,9,1,5,,,24,35,Completed,
pending-aa005-r5-bye-kooyong-mlc2,02 Mar 19,5,regular,Round 5,Bye,Kooyong MLC2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005061,16 Mar 19,6,regular,Round 6,Carmelite 1,Port Melbourne Red,8,2,4,2,,,33,26,Completed,
AA005062,16 Mar 19,6,regular,Round 6,Carmelite 2,Kooyong MLC1,0,10,0,6,,,16,37,Completed,
AA005064,16 Mar 19,6,regular,Round 6,Kooyong MLC2,Royal South Yarra,5,5,3,3,,,18,18,Completed,
pending-aa005-r6-port-melbourne-blue-bye,16 Mar 19,6,regular,Round 6,Port Melbourne Blue,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005071,23 Mar 19,7,regular,Round 7,Kooyong MLC1,Port Melbourne Red,2,8,2,4,,,29,31,Completed,
AA005072,23 Mar 19,7,regular,Round 7,Carmelite 1,Carmelite 2,8,2,4,2,,,30,20,Completed,
AA005074,23 Mar 19,7,regular,Round 7,Port Melbourne Blue,Kooyong MLC2,3.5,6.5,0,3,,,7,19,Completed,
pending-aa005-r7-royal-south-yarra-bye,23 Mar 19,7,regular,Round 7,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005083,30 Mar 19,8,regular,Round 8,Port Melbourne Blue,Port Melbourne Red,2,8,2,4,,,18,31,Completed,
pending-aa005-r8-bye-carmelite-1,30 Mar 19,8,regular,Round 8,Bye,Carmelite 1,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
pending-aa005-r8-kooyong-mlc2-kooyong-mlc1,30 Mar 19,8,regular,Round 8,Kooyong MLC2,Kooyong MLC1,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa005-r8-royal-south-yarra-carmelite-2,30 Mar 19,8,regular,Round 8,Royal South Yarra,Carmelite 2,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA005091,27 Apr 19,9,regular,Round 9,Kooyong MLC1,Royal South Yarra,7,3,3,3,,,29,23,Completed,
AA005092,27 Apr 19,9,regular,Round 9,Carmelite 1,Kooyong MLC2,7,3,3,3,,,28,23,Completed,
AA005094,27 Apr 19,9,regular,Round 9,Carmelite 2,Port Melbourne Blue,7,3,3,3,,,27,25,Completed,
pending-aa005-r9-port-melbourne-red-bye,27 Apr 19,9,regular,Round 9,Port Melbourne Red,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005101,04 May 19,10,regular,Round 10,Port Melbourne Blue,Kooyong MLC1,2,8,2,4,,,28,35,Completed,
AA005102,04 May 19,10,regular,Round 10,Royal South Yarra,Carmelite 1,1,9,1,5,,,16,30,Completed,
AA005103,04 May 19,10,regular,Round 10,Kooyong MLC2,Port Melbourne Red,2,8,2,4,,,21,27,Completed,
pending-aa005-r10-bye-carmelite-2,04 May 19,10,regular,Round 10,Bye,Carmelite 2,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005112,11 May 19,11,regular,Round 11,Carmelite 1,Port Melbourne Blue,10,0,6,0,,,36,10,Completed,
AA005113,11 May 19,11,regular,Round 11,Port Melbourne Red,Royal South Yarra,8.5,1.5,4,1,,,31,23,Completed,
AA005114,11 May 19,11,regular,Round 11,Carmelite 2,Kooyong MLC2,7.5,2.5,3,2,,,30,15,Completed,
pending-aa005-r11-kooyong-mlc1-bye,11 May 19,11,regular,Round 11,Kooyong MLC1,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005121,18 May 19,12,regular,Round 12,Carmelite 2,Port Melbourne Red,0,10,0,6,,,11,36,Completed,
AA005122,18 May 19,12,regular,Round 12,Port Melbourne Blue,Royal South Yarra,9,1,5,1,,,34,20,Completed,
AA005124,18 May 19,12,regular,Round 12,Carmelite 1,Kooyong MLC1,9,1,5,1,,,32,21,Completed,
pending-aa005-r12-kooyong-mlc2-bye,18 May 19,12,regular,Round 12,Kooyong MLC2,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005131,25 May 19,13,regular,Round 13,Port Melbourne Red,Carmelite 1,10,0,6,0,,,38,23,Completed,
AA005132,25 May 19,13,regular,Round 13,Kooyong MLC1,Carmelite 2,2,8,2,4,,,30,29,Completed,
AA005134,25 May 19,13,regular,Round 13,Royal South Yarra,Kooyong MLC2,1,9,1,5,,,25,33,Completed,
pending-aa005-r13-bye-port-melbourne-blue,25 May 19,13,regular,Round 13,Bye,Port Melbourne Blue,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005141,01 Jun 19,14,regular,Round 14,Port Melbourne Red,Kooyong MLC1,2,8,2,4,,,25,28,Completed,
AA005142,01 Jun 19,14,regular,Round 14,Carmelite 2,Carmelite 1,1,9,1,5,,,10,31,Completed,
AA005144,01 Jun 19,14,regular,Round 14,Kooyong MLC2,Port Melbourne Blue,7,3,3,3,,,30,28,Completed,
pending-aa005-r14-bye-royal-south-yarra,01 Jun 19,14,regular,Round 14,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
AA005301,,16,semi_final,Semi-final,Carmelite 1,Kooyong MLC2,1,9,1,5,,,21,34,Completed,
AA005302,,16,semi_final,Semi-final,Port Melbourne Red,Kooyong MLC1,8,2,4,2,,,35,21,Completed,
AA005321,,17,grand_final,Grand final · TROLS entry 2,Port Melbourne Red,Kooyong MLC2,2,8,2,4,,,20,28,Completed,
