fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA015011,19 Jul 26,1,regular,Round 1,GPHC,St Pats Mentone,2,8,2,4,,,24,33,Completed,
UA015012,19 Jul 26,1,regular,Round 1,Beaumaris CC,Tennis World,9,1,5,1,,,33,16,Completed,
UA015013,19 Jul 26,1,regular,Round 1,Dendy Park Blue,Dendy Park Gold,9,1,5,1,,,35,18,Completed,
UA015014,19 Jul 26,1,regular,Round 1,Le Page,Parkdale,9,1,5,1,,,35,22,Completed,
UA015021,26 Jul 26,2,regular,Round 2,Parkdale,GPHC,7,3,3,3,,,30,27,Completed,
UA015022,26 Jul 26,2,regular,Round 2,St Pats Mentone,Beaumaris CC,8,2,4,2,,,29,26,Completed,
UA015023,26 Jul 26,2,regular,Round 2,Tennis World,Dendy Park Blue,8,2,4,2,,,31,26,Completed,
UA015024,26 Jul 26,2,regular,Round 2,Dendy Park Gold,Le Page,0,10,0,6,,,13,37,Completed,
UA015031,02 Aug 26,3,regular,Round 3,GPHC,Dendy Park Gold,9,1,5,1,,,33,15,Completed,
UA015032,02 Aug 26,3,regular,Round 3,Beaumaris CC,Parkdale,9,1,5,1,,,34,23,Completed,
UA015033,02 Aug 26,3,regular,Round 3,Dendy Park Blue,St Pats Mentone,8,2,4,2,,,29,27,Completed,
UA015034,02 Aug 26,3,regular,Round 3,Le Page,Tennis World,9,1,5,1,,,33,19,Completed,
UA015041,09 Aug 26,4,regular,Round 4,Tennis World,GPHC,2,8,2,4,,,26,27,Completed,
UA015042,09 Aug 26,4,regular,Round 4,Dendy Park Gold,Beaumaris CC,2,8,2,4,,,24,30,Completed,
UA015044,09 Aug 26,4,regular,Round 4,St Pats Mentone,Le Page,2,8,2,4,,,22,33,Completed,
pending-ua015-r4-parkdale-dendy-park-blue,09 Aug 26,4,regular,Round 4,Parkdale,Dendy Park Blue,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA015051,16 Aug 26,5,regular,Round 5,Dendy Park Blue,Le Page,2,8,2,4,,,23,34,Completed,
UA015052,16 Aug 26,5,regular,Round 5,Parkdale,Dendy Park Gold,8,2,4,2,,,31,24,Completed,
UA015053,16 Aug 26,5,regular,Round 5,Tennis World,St Pats Mentone,2,8,2,4,,,24,33,Completed,
UA015054,16 Aug 26,5,regular,Round 5,GPHC,Beaumaris CC,1,9,1,5,,,14,33,Completed,
UA015061,23 Aug 26,6,regular,Round 6,Beaumaris CC,Dendy Park Blue,8,2,4,2,,,29,22,Completed,
UA015062,23 Aug 26,6,regular,Round 6,Le Page,GPHC,8,2,4,2,,,32,19,Completed,
UA015063,23 Aug 26,6,regular,Round 6,Dendy Park Gold,Tennis World,3,7,3,3,,,26,29,Completed,
UA015064,23 Aug 26,6,regular,Round 6,St Pats Mentone,Parkdale,10,0,6,0,,,37,16,Completed,
UA015071,30 Aug 26,7,regular,Round 7,GPHC,Dendy Park Blue,8,2,4,2,,,30,28,Completed,
UA015072,30 Aug 26,7,regular,Round 7,Beaumaris CC,Le Page,8,2,4,2,,,28,19,Completed,
UA015073,30 Aug 26,7,regular,Round 7,Parkdale,Tennis World,3,7,3,3,,,23,26,Completed,
UA015074,30 Aug 26,7,regular,Round 7,Dendy Park Gold,St Pats Mentone,2,8,2,4,,,17,28,Completed,
UA015081,06 Sep 26,8,regular,Round 8,St Pats Mentone,GPHC,9,1,5,1,,,31,15,Completed,
UA015082,06 Sep 26,8,regular,Round 8,Tennis World,Beaumaris CC,8,1,4,1,,,30,15,Completed,
UA015083,06 Sep 26,8,regular,Round 8,Dendy Park Gold,Dendy Park Blue,2,8,2,4,,,19,30,Completed,
pending-ua015-r8-parkdale-le-page,06 Sep 26,8,regular,Round 8,Parkdale,Le Page,,,,,,,,,Missing Result,No individual scorecard / no rubbers recorded
UA015091,13 Sep 26,9,regular,Round 9,GPHC,Parkdale,9,1,5,1,,,32,14,Completed,
UA015092,13 Sep 26,9,regular,Round 9,Beaumaris CC,St Pats Mentone,2,8,2,4,,,27,33,Completed,
UA015093,13 Sep 26,9,regular,Round 9,Dendy Park Blue,Tennis World,8,2,4,2,,,32,22,Completed,
UA015094,13 Sep 26,9,regular,Round 9,Le Page,Dendy Park Gold,10,0,6,0,,,37,12,Completed,
