draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua021-r1-aspendale-gphc,19 Jul 26,1,regular,Round 1,Aspendale,GPHC,
draw-ua021-r1-coatesville-mentone,19 Jul 26,1,regular,Round 1,Coatesville,Mentone,
draw-ua021-r1-kings-park-bltc,19 Jul 26,1,regular,Round 1,Kings Park,BLTC,
draw-ua021-r1-royal-south-yarra-navy-royal-south-yarra-gold,19 Jul 26,1,regular,Round 1,Royal South Yarra Navy,Royal South Yarra Gold,
draw-ua021-r2-bltc-aspendale,26 Jul 26,2,regular,Round 2,BLTC,Aspendale,
draw-ua021-r2-gphc-royal-south-yarra-navy,26 Jul 26,2,regular,Round 2,GPHC,Royal South Yarra Navy,
draw-ua021-r2-mentone-kings-park,26 Jul 26,2,regular,Round 2,Mentone,Kings Park,
draw-ua021-r2-royal-south-yarra-gold-coatesville,26 Jul 26,2,regular,Round 2,Royal South Yarra Gold,Coatesville,
draw-ua021-r3-aspendale-mentone,2 Aug 26,3,regular,Round 3,Aspendale,Mentone,
draw-ua021-r3-coatesville-gphc,2 Aug 26,3,regular,Round 3,Coatesville,GPHC,
draw-ua021-r3-kings-park-royal-south-yarra-gold,2 Aug 26,3,regular,Round 3,Kings Park,Royal South Yarra Gold,
draw-ua021-r3-royal-south-yarra-navy-bltc,2 Aug 26,3,regular,Round 3,Royal South Yarra Navy,BLTC,
draw-ua021-r4-bltc-coatesville,9 Aug 26,4,regular,Round 4,BLTC,Coatesville,
draw-ua021-r4-gphc-kings-park,9 Aug 26,4,regular,Round 4,GPHC,Kings Park,
draw-ua021-r4-mentone-royal-south-yarra-navy,9 Aug 26,4,regular,Round 4,Mentone,Royal South Yarra Navy,
draw-ua021-r4-royal-south-yarra-gold-aspendale,9 Aug 26,4,regular,Round 4,Royal South Yarra Gold,Aspendale,
draw-ua021-r5-gphc-bltc,16 Aug 26,5,regular,Round 5,GPHC,BLTC,
draw-ua021-r5-kings-park-aspendale,16 Aug 26,5,regular,Round 5,Kings Park,Aspendale,
draw-ua021-r5-mentone-royal-south-yarra-gold,16 Aug 26,5,regular,Round 5,Mentone,Royal South Yarra Gold,
draw-ua021-r5-royal-south-yarra-navy-coatesville,16 Aug 26,5,regular,Round 5,Royal South Yarra Navy,Coatesville,
draw-ua021-r6-aspendale-royal-south-yarra-navy,23 Aug 26,6,regular,Round 6,Aspendale,Royal South Yarra Navy,
draw-ua021-r6-bltc-mentone,23 Aug 26,6,regular,Round 6,BLTC,Mentone,
draw-ua021-r6-coatesville-kings-park,23 Aug 26,6,regular,Round 6,Coatesville,Kings Park,
draw-ua021-r6-royal-south-yarra-gold-gphc,23 Aug 26,6,regular,Round 6,Royal South Yarra Gold,GPHC,
