fixture_id,date,round,stage,round_label,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA007011,18 Jul 26,1,regular,Round 1,Mentone,Coatesville,8,2,4,2,,,32,23,Completed,
AA007012,18 Jul 26,1,regular,Round 1,St James,BLTC Blue,2,8,2,4,,,26,28,Completed,
AA007013,18 Jul 26,1,regular,Round 1,Port Melbourne,Ormond,3,7,3,3,,,22,26,Completed,
AA007014,18 Jul 26,1,regular,Round 1,Maccabi,Kings Park,1,9,1,5,,,33,40,Completed,
AA007021,25 Jul 26,2,regular,Round 2,Kings Park,Mentone,8,2,4,2,,,32,26,Completed,
AA007022,25 Jul 26,2,regular,Round 2,Coatesville,St James,2,8,2,4,,,24,33,Completed,
AA007023,25 Jul 26,2,regular,Round 2,BLTC Blue,Port Melbourne,8,2,4,2,,,33,26,Completed,
AA007024,25 Jul 26,2,regular,Round 2,Ormond,Maccabi,2,8,2,4,,,26,30,Completed,
AA007031,01 Aug 26,3,regular,Round 3,Mentone,Ormond,2,8,2,4,,,28,32,Completed,
AA007032,01 Aug 26,3,regular,Round 3,St James,Kings Park,2,8,2,4,,,24,31,Completed,
AA007033,01 Aug 26,3,regular,Round 3,Port Melbourne,Coatesville,8,2,4,2,,,31,21,Completed,
AA007034,01 Aug 26,3,regular,Round 3,Maccabi,BLTC Blue,1,9,1,5,,,14,31,Completed,
AA007041,08 Aug 26,4,regular,Round 4,BLTC Blue,Mentone,2,8,2,4,,,28,29,Completed,
AA007042,08 Aug 26,4,regular,Round 4,Ormond,St James,7,3,3,3,,,23,22,Completed,
AA007043,08 Aug 26,4,regular,Round 4,Kings Park,Port Melbourne,10,0,6,0,,,37,11,Completed,
AA007044,08 Aug 26,4,regular,Round 4,Coatesville,Maccabi,5,5,3,3,,,26,26,Completed,
AA007051,15 Aug 26,5,regular,Round 5,Port Melbourne,Maccabi,8,2,4,2,,,28,23,Completed,
AA007052,15 Aug 26,5,regular,Round 5,Kings Park,Ormond,8,2,4,2,,,32,26,Completed,
AA007053,15 Aug 26,5,regular,Round 5,BLTC Blue,Coatesville,2,8,2,4,,,21,26,Completed,
AA007054,15 Aug 26,5,regular,Round 5,Mentone,St James,2,8,2,4,,,24,27,Completed,
AA007061,22 Aug 26,6,regular,Round 6,St James,Port Melbourne,10,0,6,0,,,37,17,Completed,
AA007062,22 Aug 26,6,regular,Round 6,Maccabi,Mentone,5,5,1,1,,,6,9,Completed,
AA007063,22 Aug 26,6,regular,Round 6,Ormond,BLTC Blue,2,8,2,4,,,28,32,Completed,
AA007064,22 Aug 26,6,regular,Round 6,Coatesville,Kings Park,7,3,3,3,,,29,25,Completed,
AA007071,29 Aug 26,7,regular,Round 7,Mentone,Port Melbourne,7,3,3,3,,,32,29,Completed,
AA007072,29 Aug 26,7,regular,Round 7,St James,Maccabi,1,9,1,5,,,22,33,Completed,
AA007073,29 Aug 26,7,regular,Round 7,Kings Park,BLTC Blue,5,5,3,3,,,26,26,Completed,
AA007074,29 Aug 26,7,regular,Round 7,Ormond,Coatesville,9,1,5,1,,,33,18,Completed,
pending-aa007-r8-bltc-blue-st-james,05 Sep 26,8,regular,Round 8,BLTC Blue,St James,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
pending-aa007-r8-coatesville-mentone,05 Sep 26,8,regular,Round 8,Coatesville,Mentone,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa007-r8-kings-park-maccabi,05 Sep 26,8,regular,Round 8,Kings Park,Maccabi,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa007-r8-ormond-port-melbourne,05 Sep 26,8,regular,Round 8,Ormond,Port Melbourne,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA007091,12 Sep 26,9,regular,Round 9,Mentone,Kings Park,8,2,4,2,,,27,18,Completed,
AA007093,12 Sep 26,9,regular,Round 9,Port Melbourne,BLTC Blue,9,1,5,1,,,34,15,Completed,
pending-aa007-r9-maccabi-ormond,12 Sep 26,9,regular,Round 9,Maccabi,Ormond,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa007-r9-st-james-coatesville,12 Sep 26,9,regular,Round 9,St James,Coatesville,,,,,,,,,Missing Result,No individual scorecard / no rubbers recorded
